z_span,x_chord,side,cp,p_static_kpa,mach_local
0.2872,0.41509,upper,0.0213,101.019,nan
0.2872,0.41509,lower,0.0035,101.275,nan
0.2872,0.42138,upper,0.0915,100.009,nan
0.2872,0.42138,lower,0.0313,100.874,nan
0.2872,0.42767,upper,0.0136,101.129,nan
0.2872,0.42767,lower,0.0164,101.089,nan
0.2872,0.43396,upper,0.0303,100.889,nan
0.2872,0.43396,lower,-0.0448,101.969,0.8327
0.2872,0.44025,upper,0.0685,100.34,nan
0.2872,0.44025,lower,0.0298,100.896,nan
0.2872,0.44654,upper,-0.0102,101.472,0.8158
0.2872,0.44654,lower,0.0035,101.274,nan
0.2872,0.45283,upper,-0.0411,101.916,0.8416
0.2872,0.45283,lower,0.0255,100.959,nan
0.2872,0.45912,upper,-0.0245,101.677,0.8281
0.2872,0.45912,lower,0.0601,100.46,nan
0.2872,0.46541,upper,0.058,100.49,nan
0.2872,0.46541,lower,0.0376,100.784,nan
0.2872,0.4717,upper,0.0308,100.882,nan
0.2872,0.4717,lower,0.0531,100.56,nan
0.2872,0.47799,upper,0.0712,100.301,nan
0.2872,0.47799,lower,0.0602,100.459,nan
0.2872,0.48428,upper,0.0362,100.804,nan
0.2872,0.48428,lower,0.0798,100.177,nan
0.2872,0.49057,upper,-0.0153,101.545,0.8085
0.2872,0.49057,lower,0.0666,100.367,nan
0.2872,0.49686,upper,0.05,100.606,nan
0.2872,0.49686,lower,0.0113,101.163,nan
0.2872,0.50314,upper,-0.0095,101.461,0.8066
0.2872,0.50314,lower,0.0075,101.218,nan
0.2872,0.50943,upper,-0.0132,101.515,0.8118
0.2872,0.50943,lower,0.0057,101.243,nan
0.2872,0.51572,upper,0.0592,100.473,nan
0.2872,0.51572,lower,-0.0266,101.708,0.8287
0.2872,0.52201,upper,0.0483,100.63,nan
0.2872,0.52201,lower,0.0686,100.338,nan
0.2872,0.5283,upper,0.012,101.152,nan
0.2872,0.5283,lower,0.103,99.843,nan
0.2872,0.53459,upper,0.0491,100.618,nan
0.2872,0.53459,lower,-0.0047,101.393,0.7962
0.2872,0.54088,upper,0.0954,99.952,nan
0.2872,0.54088,lower,0.0414,100.729,nan
0.2872,0.54717,upper,-0.023,101.656,0.8249
0.2872,0.54717,lower,0.0559,100.52,nan
0.2872,0.55346,upper,0.0568,100.508,nan
0.2872,0.55346,lower,0.0569,100.507,nan
0.2872,0.55975,upper,0.0777,100.206,nan
0.2872,0.55975,lower,0.0678,100.349,nan
0.2872,0.56604,upper,0.0341,100.834,nan
0.2872,0.56604,lower,0.005,101.253,nan
0.2872,0.57233,upper,0.0416,100.727,nan
0.2872,0.57233,lower,0.0546,100.54,nan
0.2872,0.57862,upper,0.0295,100.9,nan
0.2872,0.57862,lower,0.008,101.21,nan
0.2872,0.58491,upper,0.089,100.044,nan
0.2872,0.58491,lower,-0.0028,101.365,0.7981
0.2872,0.59119,upper,0.1274,99.491,nan
0.2872,0.59119,lower,0.0265,100.943,nan
0.2872,0.59748,upper,0.109,99.756,nan
0.2872,0.59748,lower,0.0546,100.54,nan
0.2872,0.60377,upper,0.142,99.282,nan
0.2872,0.60377,lower,0.0874,100.067,nan
0.2872,0.61006,upper,0.1639,98.966,nan
0.2872,0.61006,lower,0.0704,100.312,nan
0.2872,0.61635,upper,0.1871,98.633,nan
0.2872,0.61635,lower,0.1203,99.594,nan
0.2872,0.62264,upper,0.2843,97.235,nan
0.2872,0.62264,lower,0.1312,99.437,nan
0.2872,0.62893,upper,0.2627,97.545,nan
0.2872,0.62893,lower,0.2073,98.342,nan
0.2872,0.63522,upper,0.4921,94.244,nan
0.2872,0.63522,lower,0.1258,99.515,nan
0.2872,0.64151,upper,0.5162,93.898,nan
0.2872,0.64151,lower,0.1722,98.848,nan
0.2872,0.6478,upper,0.5561,93.323,nan
0.2872,0.6478,lower,0.2488,97.746,nan
0.2872,0.65409,upper,0.7012,91.236,nan
0.2872,0.65409,lower,0.2573,97.623,nan
0.2872,0.66038,upper,0.7601,90.389,nan
0.2872,0.66038,lower,0.2765,97.347,nan
0.2872,0.66667,upper,0.799,89.829,nan
0.2872,0.66667,lower,0.2845,97.231,nan
0.2872,0.67296,upper,0.8529,89.053,nan
0.2872,0.67296,lower,0.2973,97.048,nan
0.2872,0.67925,upper,0.8602,88.949,nan
0.2872,0.67925,lower,0.3277,96.61,nan
0.2872,0.68553,upper,0.8522,89.064,nan
0.2872,0.68553,lower,0.349,96.304,nan
0.2872,0.69182,upper,0.9773,87.263,nan
0.2872,0.69182,lower,0.3727,95.962,nan
0.2872,0.69811,upper,0.8988,88.393,nan
0.2872,0.69811,lower,0.3924,95.679,nan
0.2872,0.7044,upper,0.9441,87.741,nan
0.2872,0.7044,lower,0.3268,96.623,nan
0.2872,0.71069,upper,0.9547,87.588,nan
0.2872,0.71069,lower,0.3326,96.539,nan
0.2872,0.71698,upper,0.9325,87.909,nan
0.2872,0.71698,lower,0.3659,96.061,nan
0.2872,0.72327,upper,0.9531,87.611,nan
0.2872,0.72327,lower,0.3904,95.707,nan
0.2872,0.72956,upper,0.9111,88.216,nan
0.2872,0.72956,lower,0.3294,96.586,nan
0.2872,0.73585,upper,0.9815,87.203,nan
0.2872,0.73585,lower,0.4127,95.387,nan
0.2872,0.74214,upper,0.9422,87.768,nan
0.2872,0.74214,lower,0.377,95.901,nan
0.2872,0.74843,upper,0.9162,88.142,nan
0.2872,0.74843,lower,0.3745,95.937,nan
0.2872,0.75472,upper,0.9099,88.233,nan
0.2872,0.75472,lower,0.4326,95.101,nan
0.2872,0.76101,upper,0.9958,86.997,nan
0.2872,0.76101,lower,0.411,95.412,nan
0.2872,0.7673,upper,0.9211,88.072,nan
0.2872,0.7673,lower,0.3654,96.068,nan
0.2872,0.77358,upper,0.9401,87.798,nan
0.2872,0.77358,lower,0.3938,95.658,nan
0.2872,0.77987,upper,1.0003,86.933,nan
0.2872,0.77987,lower,0.3391,96.446,nan
0.2872,0.78616,upper,0.9906,87.072,nan
0.2872,0.78616,lower,0.3443,96.37,nan
0.2872,0.79245,upper,0.9686,87.389,nan
0.2872,0.79245,lower,0.4096,95.432,nan
0.2872,0.79874,upper,0.9831,87.18,nan
0.2872,0.79874,lower,0.3326,96.54,nan
0.2872,0.80503,upper,0.9596,87.519,nan
0.2872,0.80503,lower,0.4079,95.456,nan
0.2872,0.81132,upper,0.9922,87.049,nan
0.2872,0.81132,lower,0.3654,96.067,nan
0.2872,0.81761,upper,0.9545,87.591,nan
0.2872,0.81761,lower,0.3095,96.871,nan
0.2872,0.8239,upper,0.9716,87.345,nan
0.2872,0.8239,lower,0.3647,96.077,nan
0.2872,0.83019,upper,0.9737,87.315,nan
0.2872,0.83019,lower,0.386,95.772,nan
0.2872,0.83648,upper,0.9875,87.116,nan
0.2872,0.83648,lower,0.3808,95.845,nan
0.2872,0.84277,upper,0.9733,87.321,nan
0.2872,0.84277,lower,0.3705,95.995,nan
0.2872,0.84906,upper,0.9712,87.352,nan
0.2872,0.84906,lower,0.4007,95.56,nan
0.2872,0.85535,upper,0.8637,88.898,nan
0.2872,0.85535,lower,0.3867,95.761,nan
0.2872,0.86164,upper,0.9888,87.098,nan
0.2872,0.86164,lower,0.405,95.498,nan
0.2872,0.86792,upper,0.9709,87.356,nan
0.2872,0.86792,lower,0.414,95.368,nan
0.2872,0.87421,upper,0.9787,87.244,nan
0.2872,0.87421,lower,0.3432,96.387,nan
0.2872,0.8805,upper,1.0131,86.749,nan
0.2872,0.8805,lower,0.338,96.462,nan
0.2872,0.88679,upper,1.0183,86.674,nan
0.2872,0.88679,lower,0.4598,94.71,nan
0.2872,0.89308,upper,1.0502,86.215,nan
0.2872,0.89308,lower,0.3743,95.94,nan
0.2872,0.89937,upper,1.0192,86.661,nan
0.2872,0.89937,lower,0.4151,95.352,nan
0.2872,0.90566,upper,1.0266,86.555,nan
0.2872,0.90566,lower,0.3706,95.992,nan
0.2872,0.91195,upper,0.8697,88.812,nan
0.2872,0.91195,lower,0.4079,95.455,nan
0.2872,0.91824,upper,1.0073,86.832,nan
0.2872,0.91824,lower,0.4209,95.268,nan
0.2872,0.92453,upper,1.012,86.765,nan
0.2872,0.92453,lower,0.3767,95.905,nan
0.2872,0.93082,upper,0.9977,86.97,nan
0.2872,0.93082,lower,0.37,96.001,nan
0.2872,0.93711,upper,0.9966,86.986,nan
0.2872,0.93711,lower,0.4018,95.544,nan
0.2872,0.9434,upper,0.9211,88.072,nan
0.2872,0.9434,lower,0.4478,94.882,nan
0.2872,0.94969,upper,0.9841,87.166,nan
0.2872,0.94969,lower,0.3854,95.78,nan
0.2872,0.95597,upper,0.9944,87.017,nan
0.2872,0.95597,lower,0.3857,95.776,nan
0.2872,0.96226,upper,0.9992,86.948,nan
0.2872,0.96226,lower,0.3862,95.768,nan
0.2872,0.96855,upper,1.0259,86.564,nan
0.2872,0.96855,lower,0.4337,95.085,nan
0.2872,0.97484,upper,0.9793,87.234,nan
0.2872,0.97484,lower,0.44,94.994,nan
0.2872,0.98113,upper,1.0019,86.91,nan
0.2872,0.98113,lower,0.4133,95.378,nan
0.2872,0.98742,upper,0.9812,87.208,nan
0.2872,0.98742,lower,0.4717,94.538,nan
0.2872,0.99371,upper,0.96,87.513,nan
0.2872,0.99371,lower,0.4553,94.774,nan
0.2872,1.0,upper,1.0179,86.679,nan
0.2872,1.0,lower,0.3829,95.816,nan
0.3085,0.0,upper,-3.2098,147.508,1.3482
0.3085,0.0,lower,3.2216,54.971,nan
0.3085,0.00629,upper,-2.9093,143.184,1.3314
0.3085,0.00629,lower,2.8975,59.635,nan
0.3085,0.01258,upper,-2.5902,138.593,1.2981
0.3085,0.01258,lower,2.5995,63.923,nan
0.3085,0.01887,upper,-2.3085,134.539,1.2823
0.3085,0.01887,lower,2.3415,67.635,nan
0.3085,0.02516,upper,-2.0614,130.984,1.2445
0.3085,0.02516,lower,2.0673,71.58,nan
0.3085,0.03145,upper,-1.9106,128.815,1.2306
0.3085,0.03145,lower,1.8362,74.905,nan
0.3085,0.03774,upper,-1.7228,126.113,1.2024
0.3085,0.03774,lower,1.6764,77.204,nan
0.3085,0.04403,upper,-1.4856,122.7,1.1751
0.3085,0.04403,lower,1.4772,80.07,nan
0.3085,0.05031,upper,-1.3661,120.98,1.1691
0.3085,0.05031,lower,1.3472,81.941,nan
0.3085,0.0566,upper,-1.2578,119.423,1.1385
0.3085,0.0566,lower,1.2491,83.353,nan
0.3085,0.06289,upper,-1.055,116.504,1.1188
0.3085,0.06289,lower,1.1287,85.085,nan
0.3085,0.06918,upper,-0.9046,114.341,1.0758
0.3085,0.06918,lower,0.9681,87.396,nan
0.3085,0.07547,upper,-0.9313,114.725,1.0913
0.3085,0.07547,lower,0.8799,88.665,nan
0.3085,0.08176,upper,-0.8294,113.259,1.0697
0.3085,0.08176,lower,0.8041,89.755,nan
0.3085,0.08805,upper,-0.6923,111.286,1.0468
0.3085,0.08805,lower,0.7136,91.057,nan
0.3085,0.09434,upper,-0.661,110.835,1.0295
0.3085,0.09434,lower,0.6683,91.71,nan
0.3085,0.10063,upper,-0.5519,109.266,1.028
0.3085,0.10063,lower,0.5286,93.72,nan
0.3085,0.10692,upper,-0.5414,109.115,1.0179
0.3085,0.10692,lower,0.479,94.433,nan
0.3085,0.11321,upper,-0.4346,107.578,0.983
0.3085,0.11321,lower,0.4868,94.32,nan
0.3085,0.1195,upper,-0.4246,107.434,0.9903
0.3085,0.1195,lower,0.4587,94.725,nan
0.3085,0.12579,upper,-0.3121,105.815,0.9471
0.3085,0.12579,lower,0.4824,94.385,nan
0.3085,0.13208,upper,-0.3159,105.871,0.9725
0.3085,0.13208,lower,0.3489,96.305,nan
0.3085,0.13836,upper,-0.3338,106.128,0.9558
0.3085,0.13836,lower,0.2807,97.286,nan
0.3085,0.14465,upper,-0.255,104.993,0.9389
0.3085,0.14465,lower,0.2244,98.096,nan
0.3085,0.15094,upper,-0.2802,105.357,0.9437
0.3085,0.15094,lower,0.2493,97.738,nan
0.3085,0.15723,upper,-0.2058,104.286,0.9304
0.3085,0.15723,lower,0.266,97.498,nan
0.3085,0.16352,upper,-0.151,103.497,0.9083
0.3085,0.16352,lower,0.147,99.21,nan
0.3085,0.16981,upper,-0.1927,104.098,0.916
0.3085,0.16981,lower,0.1669,98.923,nan
0.3085,0.1761,upper,-0.159,103.613,0.9165
0.3085,0.1761,lower,0.1386,99.33,nan
0.3085,0.18239,upper,-0.1371,103.298,0.8972
0.3085,0.18239,lower,0.1258,99.515,nan
0.3085,0.18868,upper,-0.0795,102.469,0.8839
0.3085,0.18868,lower,0.1029,99.845,nan
0.3085,0.19497,upper,-0.0904,102.625,0.8754
0.3085,0.19497,lower,0.0826,100.137,nan
0.3085,0.20126,upper,-0.1559,103.568,0.914
0.3085,0.20126,lower,0.1995,98.454,nan
0.3085,0.20755,upper,-0.1508,103.495,0.9057
0.3085,0.20755,lower,0.0646,100.395,nan
0.3085,0.21384,upper,-0.0768,102.43,0.878
0.3085,0.21384,lower,0.1082,99.768,nan
0.3085,0.22013,upper,-0.0389,101.884,0.8442
0.3085,0.22013,lower,0.1466,99.216,nan
0.3085,0.22642,upper,-0.0552,102.119,0.8473
0.3085,0.22642,lower,0.0667,100.366,nan
0.3085,0.2327,upper,-0.0769,102.432,0.8677
0.3085,0.2327,lower,0.0405,100.742,nan
0.3085,0.23899,upper,-0.0424,101.935,0.8411
0.3085,0.23899,lower,0.0235,100.987,nan
0.3085,0.24528,upper,-0.0316,101.78,0.8393
0.3085,0.24528,lower,-0.0098,101.465,0.8081
0.3085,0.25157,upper,0.014,101.124,nan
0.3085,0.25157,lower,0.0518,100.58,nan
0.3085,0.25786,upper,0.0152,101.106,nan
0.3085,0.25786,lower,0.0529,100.564,nan
0.3085,0.26415,upper,-0.0745,102.396,0.8628
0.3085,0.26415,lower,0.0107,101.17,nan
0.3085,0.27044,upper,0.0393,100.76,nan
0.3085,0.27044,lower,0.0483,100.63,nan
0.3085,0.27673,upper,-0.0163,101.559,0.823
0.3085,0.27673,lower,0.0281,100.921,nan
0.3085,0.28302,upper,-0.0348,101.826,0.8404
0.3085,0.28302,lower,0.0117,101.157,nan
0.3085,0.28931,upper,0.0575,100.498,nan
0.3085,0.28931,lower,0.0384,100.773,nan
0.3085,0.2956,upper,0.0172,101.078,nan
0.3085,0.2956,lower,0.0878,100.061,nan
0.3085,0.30189,upper,0.0348,100.825,nan
0.3085,0.30189,lower,0.015,101.109,nan
0.3085,0.30818,upper,-0.0463,101.992,0.8431
0.3085,0.30818,lower,0.1021,99.856,nan
0.3085,0.31447,upper,-0.0244,101.675,0.8168
0.3085,0.31447,lower,0.0635,100.412,nan
0.3085,0.32075,upper,0.0133,101.133,nan
0.3085,0.32075,lower,0.0237,100.984,nan
0.3085,0.32704,upper,0.0393,100.76,nan
0.3085,0.32704,lower,0.0417,100.726,nan
0.3085,0.33333,upper,0.0632,100.415,nan
0.3085,0.33333,lower,-0.0154,101.547,0.8235
0.3085,0.33962,upper,-0.0298,101.754,0.8293
0.3085,0.33962,lower,0.0654,100.384,nan
0.3085,0.34591,upper,0.0067,101.228,nan
0.3085,0.34591,lower,0.0415,100.728,nan
0.3085,0.3522,upper,0.0103,101.176,nan
0.3085,0.3522,lower,-0.0059,101.409,0.821
0.3085,0.35849,upper,0.0172,101.078,nan
0.3085,0.35849,lower,0.0613,100.442,nan
0.3085,0.36478,upper,-0.0294,101.748,0.8352
0.3085,0.36478,lower,0.0405,100.742,nan
0.3085,0.37107,upper,0.0544,100.542,nan
0.3085,0.37107,lower,0.0439,100.694,nan
0.3085,0.37736,upper,0.0203,101.033,nan
0.3085,0.37736,lower,-0.0308,101.768,0.8456
0.3085,0.38365,upper,0.0355,100.814,nan
0.3085,0.38365,lower,0.0262,100.948,nan
0.3085,0.38994,upper,-0.0275,101.721,0.8349
0.3085,0.38994,lower,0.0469,100.651,nan
0.3085,0.39623,upper,0.0265,100.943,nan
0.3085,0.39623,lower,0.034,100.836,nan
0.3085,0.40252,upper,-0.0322,101.788,0.824
0.3085,0.40252,lower,0.0614,100.441,nan
0.3085,0.40881,upper,0.0202,101.034,nan
0.3085,0.40881,lower,0.0023,101.292,nan
0.3085,0.41509,upper,0.0483,100.629,nan
0.3085,0.41509,lower,-0.0134,101.518,0.8224
0.3085,0.42138,upper,0.0478,100.638,nan
0.3085,0.42138,lower,-0.0017,101.35,0.7873
0.3085,0.42767,upper,0.061,100.448,nan
0.3085,0.42767,lower,0.0042,101.265,nan
0.3085,0.43396,upper,0.0037,101.271,nan
0.3085,0.43396,lower,0.0266,100.943,nan
0.3085,0.44025,upper,0.0599,100.463,nan
0.3085,0.44025,lower,-0.0493,102.034,0.8502
0.3085,0.44654,upper,0.0795,100.181,nan
0.3085,0.44654,lower,0.0612,100.444,nan
0.3085,0.45283,upper,-0.0137,101.523,0.8179
0.3085,0.45283,lower,-0.0088,101.452,0.7986
0.3085,0.45912,upper,0.0424,100.715,nan
0.3085,0.45912,lower,-0.0313,101.776,0.833
0.3085,0.46541,upper,0.0307,100.884,nan
0.3085,0.46541,lower,0.0684,100.34,nan
0.3085,0.4717,upper,0.044,100.692,nan
0.3085,0.4717,lower,-0.0008,101.337,0.7924
0.3085,0.47799,upper,0.035,100.822,nan
0.3085,0.47799,lower,0.0171,101.079,nan
0.3085,0.48428,upper,0.0562,100.516,nan
0.3085,0.48428,lower,0.0694,100.327,nan
0.3085,0.49057,upper,0.0128,101.141,nan
0.3085,0.49057,lower,0.0675,100.353,nan
0.3085,0.49686,upper,0.0334,100.844,nan
0.3085,0.49686,lower,0.03,100.893,nan
0.3085,0.50314,upper,-0.0004,101.331,0.791
0.3085,0.50314,lower,0.007,101.225,nan
0.3085,0.50943,upper,0.0026,101.287,nan
0.3085,0.50943,lower,0.0667,100.365,nan
0.3085,0.51572,upper,0.0378,100.781,nan
0.3085,0.51572,lower,0.0316,100.871,nan
0.3085,0.52201,upper,0.0365,100.799,nan
0.3085,0.52201,lower,0.0621,100.432,nan
0.3085,0.5283,upper,0.0969,99.931,nan
0.3085,0.5283,lower,0.0742,100.257,nan
0.3085,0.53459,upper,0.0551,100.532,nan
0.3085,0.53459,lower,0.0459,100.664,nan
0.3085,0.54088,upper,0.073,100.275,nan
0.3085,0.54088,lower,0.0327,100.854,nan
0.3085,0.54717,upper,0.0648,100.392,nan
0.3085,0.54717,lower,0.025,100.965,nan
0.3085,0.55346,upper,0.0232,100.992,nan
0.3085,0.55346,lower,0.0798,100.177,nan
0.3085,0.55975,upper,0.0617,100.437,nan
0.3085,0.55975,lower,0.0512,100.589,nan
0.3085,0.56604,upper,0.0037,101.271,nan
0.3085,0.56604,lower,0.0149,101.111,nan
0.3085,0.57233,upper,0.043,100.706,nan
0.3085,0.57233,lower,0.0457,100.667,nan
0.3085,0.57862,upper,0.0435,100.699,nan
0.3085,0.57862,lower,0.0645,100.396,nan
0.3085,0.58491,upper,0.0545,100.54,nan
0.3085,0.58491,lower,0.0458,100.666,nan
0.3085,0.59119,upper,0.0498,100.608,nan
0.3085,0.59119,lower,0.0817,100.149,nan
0.3085,0.59748,upper,0.0921,100.0,nan
0.3085,0.59748,lower,0.0992,99.897,nan
0.3085,0.60377,upper,0.1644,98.959,nan
0.3085,0.60377,lower,0.0496,100.611,nan
0.3085,0.61006,upper,0.1538,99.112,nan
0.3085,0.61006,lower,0.1152,99.667,nan
0.3085,0.61635,upper,0.1852,98.661,nan
0.3085,0.61635,lower,0.1082,99.769,nan
0.3085,0.62264,upper,0.2656,97.504,nan
0.3085,0.62264,lower,0.0808,100.162,nan
0.3085,0.62893,upper,0.321,96.706,nan
0.3085,0.62893,lower,0.0928,99.99,nan
0.3085,0.63522,upper,0.3463,96.342,nan
0.3085,0.63522,lower,0.1884,98.614,nan
0.3085,0.64151,upper,0.4328,95.098,nan
0.3085,0.64151,lower,0.1802,98.733,nan
0.3085,0.6478,upper,0.5784,93.003,nan
0.3085,0.6478,lower,0.2283,98.04,nan
0.3085,0.65409,upper,0.6535,91.922,nan
0.3085,0.65409,lower,0.2878,97.184,nan
0.3085,0.66038,upper,0.6313,92.242,nan
0.3085,0.66038,lower,0.2376,97.907,nan
0.3085,0.66667,upper,0.8177,89.559,nan
0.3085,0.66667,lower,0.3189,96.737,nan
0.3085,0.67296,upper,0.7848,90.034,nan
0.3085,0.67296,lower,0.3837,95.804,nan
0.3085,0.67925,upper,0.858,88.979,nan
0.3085,0.67925,lower,0.3126,96.827,nan
0.3085,0.68553,upper,0.8721,88.777,nan
0.3085,0.68553,lower,0.3551,96.216,nan
0.3085,0.69182,upper,0.8567,88.998,nan
0.3085,0.69182,lower,0.3671,96.043,nan
0.3085,0.69811,upper,0.8673,88.847,nan
0.3085,0.69811,lower,0.3061,96.921,nan
0.3085,0.7044,upper,0.9694,87.377,nan
0.3085,0.7044,lower,0.3583,96.169,nan
0.3085,0.71069,upper,0.8952,88.444,nan
0.3085,0.71069,lower,0.3297,96.581,nan
0.3085,0.71698,upper,0.9026,88.338,nan
0.3085,0.71698,lower,0.3838,95.803,nan
0.3085,0.72327,upper,0.9369,87.845,nan
0.3085,0.72327,lower,0.418,95.311,nan
0.3085,0.72956,upper,0.9722,87.337,nan
0.3085,0.72956,lower,0.3956,95.633,nan
0.3085,0.73585,upper,0.9155,88.153,nan
0.3085,0.73585,lower,0.3986,95.59,nan
0.3085,0.74214,upper,0.9801,87.223,nan
0.3085,0.74214,lower,0.3764,95.909,nan
0.3085,0.74843,upper,0.9293,87.954,nan
0.3085,0.74843,lower,0.3761,95.913,nan
0.3085,0.75472,upper,0.9253,88.012,nan
0.3085,0.75472,lower,0.4211,95.265,nan
0.3085,0.76101,upper,0.9617,87.487,nan
0.3085,0.76101,lower,0.3682,96.028,nan
0.3085,0.7673,upper,0.9208,88.076,nan
0.3085,0.7673,lower,0.3816,95.835,nan
0.3085,0.77358,upper,1.0192,86.66,nan
0.3085,0.77358,lower,0.4234,95.233,nan
0.3085,0.77987,upper,0.9882,87.107,nan
0.3085,0.77987,lower,0.3432,96.387,nan
0.3085,0.78616,upper,0.9545,87.592,nan
0.3085,0.78616,lower,0.3304,96.571,nan
0.3085,0.79245,upper,0.9869,87.125,nan
0.3085,0.79245,lower,0.3823,95.824,nan
0.3085,0.79874,upper,0.9583,87.537,nan
0.3085,0.79874,lower,0.3311,96.562,nan
0.3085,0.80503,upper,0.9828,87.184,nan
0.3085,0.80503,lower,0.4196,95.288,nan
0.3085,0.81132,upper,0.9745,87.304,nan
0.3085,0.81132,lower,0.3132,96.819,nan
0.3085,0.81761,upper,0.9494,87.664,nan
0.3085,0.81761,lower,0.3592,96.156,nan
0.3085,0.8239,upper,0.935,87.872,nan
0.3085,0.8239,lower,0.3576,96.179,nan
0.3085,0.83019,upper,0.9864,87.132,nan
0.3085,0.83019,lower,0.3986,95.589,nan
0.3085,0.83648,upper,0.9445,87.735,nan
0.3085,0.83648,lower,0.307,96.908,nan
0.3085,0.84277,upper,1.0073,86.832,nan
0.3085,0.84277,lower,0.3511,96.273,nan
0.3085,0.84906,upper,0.9818,87.199,nan
0.3085,0.84906,lower,0.377,95.901,nan
0.3085,0.85535,upper,0.9133,88.185,nan
0.3085,0.85535,lower,0.3794,95.865,nan
0.3085,0.86164,upper,0.9473,87.695,nan
0.3085,0.86164,lower,0.3943,95.651,nan
0.3085,0.86792,upper,0.9522,87.624,nan
0.3085,0.86792,lower,0.3562,96.2,nan
0.3085,0.87421,upper,0.942,87.771,nan
0.3085,0.87421,lower,0.394,95.656,nan
0.3085,0.8805,upper,1.0113,86.775,nan
0.3085,0.8805,lower,0.3679,96.032,nan
0.3085,0.88679,upper,0.9599,87.514,nan
0.3085,0.88679,lower,0.3191,96.734,nan
0.3085,0.89308,upper,0.9703,87.365,nan
0.3085,0.89308,lower,0.403,95.527,nan
0.3085,0.89937,upper,0.9806,87.216,nan
0.3085,0.89937,lower,0.4315,95.116,nan
0.3085,0.90566,upper,0.9944,87.017,nan
0.3085,0.90566,lower,0.3507,96.279,nan
0.3085,0.91195,upper,1.0103,86.789,nan
0.3085,0.91195,lower,0.3307,96.567,nan
0.3085,0.91824,upper,0.967,87.411,nan
0.3085,0.91824,lower,0.3904,95.708,nan
0.3085,0.92453,upper,0.9971,86.979,nan
0.3085,0.92453,lower,0.3569,96.189,nan
0.3085,0.93082,upper,0.99,87.08,nan
0.3085,0.93082,lower,0.3978,95.602,nan
0.3085,0.93711,upper,0.9897,87.086,nan
0.3085,0.93711,lower,0.4061,95.482,nan
0.3085,0.9434,upper,0.9715,87.347,nan
0.3085,0.9434,lower,0.4341,95.08,nan
0.3085,0.94969,upper,1.0138,86.738,nan
0.3085,0.94969,lower,0.4445,94.929,nan
0.3085,0.95597,upper,0.999,86.951,nan
0.3085,0.95597,lower,0.3912,95.697,nan
0.3085,0.96226,upper,1.0079,86.823,nan
0.3085,0.96226,lower,0.4092,95.438,nan
0.3085,0.96855,upper,0.9528,87.616,nan
0.3085,0.96855,lower,0.4167,95.33,nan
0.3085,0.97484,upper,0.8972,88.416,nan
0.3085,0.97484,lower,0.4143,95.364,nan
0.3085,0.98113,upper,1.0685,85.951,nan
0.3085,0.98113,lower,0.4429,94.952,nan
0.3085,0.98742,upper,0.9253,88.012,nan
0.3085,0.98742,lower,0.381,95.843,nan
0.3085,0.99371,upper,1.0051,86.863,nan
0.3085,0.99371,lower,0.3398,96.437,nan
0.3085,1.0,upper,0.9847,87.158,nan
0.3085,1.0,lower,0.3965,95.62,nan
0.3298,0.0,upper,-3.2249,147.725,1.351
0.3298,0.0,lower,3.2623,54.387,nan
0.3298,0.00629,upper,-2.9095,143.187,1.3286
0.3298,0.00629,lower,2.8191,60.764,nan
0.3298,0.01258,upper,-2.6048,138.803,1.2905
0.3298,0.01258,lower,2.5525,64.599,nan
0.3298,0.01887,upper,-2.3591,135.268,1.265
0.3298,0.01887,lower,2.3067,68.136,nan
0.3298,0.02516,upper,-2.0759,131.194,1.2432
0.3298,0.02516,lower,2.0413,71.954,nan
0.3298,0.03145,upper,-1.8538,127.998,1.2133
0.3298,0.03145,lower,1.8475,74.742,nan
0.3298,0.03774,upper,-1.7195,126.065,1.2035
0.3298,0.03774,lower,1.6897,77.013,nan
0.3298,0.04403,upper,-1.5831,124.102,1.1776
0.3298,0.04403,lower,1.5289,79.327,nan
0.3298,0.05031,upper,-1.3861,121.268,1.1475
0.3298,0.05031,lower,1.4302,80.748,nan
0.3298,0.0566,upper,-1.2075,118.699,1.1253
0.3298,0.0566,lower,1.2091,83.928,nan
0.3298,0.06289,upper,-1.0487,116.414,1.1183
0.3298,0.06289,lower,1.171,84.477,nan
0.3298,0.06918,upper,-0.9403,114.855,1.0885
0.3298,0.06918,lower,0.9629,87.471,nan
0.3298,0.07547,upper,-0.9136,114.469,1.0899
0.3298,0.07547,lower,0.8641,88.893,nan
0.3298,0.08176,upper,-0.7948,112.76,1.0581
0.3298,0.08176,lower,0.7833,90.055,nan
0.3298,0.08805,upper,-0.7206,111.693,1.0593
0.3298,0.08805,lower,0.6964,91.306,nan
0.3298,0.09434,upper,-0.6741,111.023,1.0529
0.3298,0.09434,lower,0.5681,93.151,nan
0.3298,0.10063,upper,-0.5533,109.285,0.9974
0.3298,0.10063,lower,0.5156,93.907,nan
0.3298,0.10692,upper,-0.5151,108.736,1.0074
0.3298,0.10692,lower,0.5007,94.121,nan
0.3298,0.11321,upper,-0.3801,106.794,0.9691
0.3298,0.11321,lower,0.4712,94.545,nan
0.3298,0.1195,upper,-0.3722,106.68,0.9584
0.3298,0.1195,lower,0.3557,96.207,nan
0.3298,0.12579,upper,-0.4029,107.123,0.9848
0.3298,0.12579,lower,0.3519,96.262,nan
