point_id,zone_id,x_over_c,y_mm,z_mm,side,cp,pressure_kpa,shear_pa,mach_local,temp_k,rho_kg_m3,vel_m_s,residual_id
127137,3,0.09677,568.644,0.0069,upper,-0.6998,111.394,14.84,1.0472,326.16,1.1898,379.14,657037
127138,3,0.10484,568.644,0.0055,upper,-0.6766,111.06,13.272,1.0509,326.06,1.1866,380.39,664654
127139,3,0.1129,568.644,-0.0109,upper,-0.5968,109.911,12.374,1.0279,325.72,1.1755,371.9,12961
127140,3,0.12097,568.644,0.0056,upper,-0.5098,108.659,13.339,1.0136,325.36,1.1635,366.5,167248
127141,3,0.12903,568.644,-0.0017,upper,-0.4497,107.795,12.073,0.9848,325.1,1.1551,355.95,97895
127142,3,0.1371,568.644,-0.0466,upper,-0.3715,106.671,13.109,0.9735,324.78,1.1442,351.68,50743
127143,3,0.14516,568.644,0.0046,upper,-0.3114,105.805,11.722,0.9516,324.52,1.1358,343.66,459680
127144,3,0.15323,568.644,-0.0126,upper,-0.3301,106.074,12.402,0.971,324.6,1.1384,350.71,3027
127145,3,0.16129,568.644,-0.0146,upper,-0.2335,104.685,11.606,0.9297,324.19,1.1249,335.57,718662
127146,3,0.16935,568.644,0.021,upper,-0.2104,104.353,12.201,0.9294,324.1,1.1217,335.42,431927
127147,3,0.17742,568.644,0.0296,upper,-0.1968,104.156,12.519,0.9148,324.04,1.1198,330.12,252660
127148,3,0.18548,568.644,0.01,upper,-0.1811,103.93,10.331,0.9163,323.97,1.1176,330.62,751757
127149,3,0.19355,568.644,-0.0021,upper,-0.1639,103.683,10.407,0.9059,323.9,1.1152,326.84,206977
127150,3,0.20161,568.644,0.0123,upper,-0.1629,103.669,10.675,0.9083,323.9,1.115,327.69,885469
127151,3,0.20968,568.644,-0.0255,upper,-0.1724,103.806,11.551,0.9221,323.94,1.1164,332.72,828927
127152,3,0.21774,568.644,0.0139,upper,-0.1144,102.971,10.715,0.8859,323.69,1.1082,319.5,533031
127153,3,0.22581,568.644,0.0117,upper,-0.06,102.188,9.937,0.8545,323.46,1.1006,308.07,757235
127154,3,0.23387,568.644,0.003,upper,-0.0306,101.765,8.656,0.8365,323.34,1.0964,301.54,267346
127155,3,0.24194,568.644,-0.0061,upper,-0.0364,101.849,9.96,0.8443,323.37,1.0972,304.37,266950
127156,3,0.25,568.644,-0.0344,upper,-0.0459,101.986,8.453,0.8563,323.41,1.0986,308.72,161909
127157,3,0.25806,568.644,0.0164,upper,-0.051,102.059,7.371,0.8472,323.43,1.0993,305.44,147479
127158,3,0.26613,568.644,-0.0025,upper,-0.0345,101.822,8.601,0.8445,323.36,1.097,304.42,826552
127159,3,0.27419,568.644,0.0105,upper,-0.0353,101.833,8.297,0.844,323.36,1.0971,304.27,872775
127160,3,0.28226,568.644,-0.0202,upper,-0.007,101.425,9.245,0.7966,323.24,1.0931,287.11,448156
127161,3,0.29032,568.644,0.0093,upper,0.0056,101.245,8.822,0.7829,323.19,1.0913,282.15,548860
127162,3,0.29839,568.644,0.0044,upper,0.0454,100.672,8.374,0.7761,323.02,1.0857,279.64,157923
127163,3,0.30645,568.644,0.0295,upper,0.0347,100.825,7.253,0.7866,323.07,1.0872,283.43,549978
127164,3,0.31452,568.644,-0.025,upper,0.0889,100.046,6.838,0.7733,322.84,1.0796,278.54,255937
127165,3,0.32258,568.644,0.007,upper,-0.0157,101.551,7.936,0.8266,323.28,1.0943,297.93,647288
127166,3,0.33065,568.644,-0.0162,upper,-0.0036,101.376,6.925,0.7989,323.23,1.0926,287.94,521648
127167,3,0.33871,568.644,0.0185,upper,0.0366,100.799,6.726,0.7797,323.06,1.087,280.94,850400
127168,3,0.34677,568.644,-0.0005,upper,-0.0405,101.907,8.071,0.8459,323.38,1.0978,304.96,155409
127169,3,0.35484,568.644,0.0214,upper,0.0183,101.062,7.366,0.7821,323.14,1.0895,281.82,737994
127170,3,0.3629,568.644,0.033,upper,0.0253,100.961,6.118,0.7762,323.11,1.0886,279.71,34863
127171,3,0.37097,568.644,-0.0058,upper,-0.0169,101.567,6.069,0.8254,323.28,1.0945,297.5,36842
127172,3,0.37903,568.644,0.0087,upper,-0.0441,101.959,6.593,0.8572,323.4,1.0983,309.02,999273
127173,3,0.3871,568.644,0.0089,upper,-0.0343,101.819,7.477,0.8339,323.36,1.097,300.61,344467
127174,3,0.39516,568.644,0.013,upper,0.0439,100.693,6.333,0.7759,323.03,1.0859,279.55,398377
127175,3,0.40323,568.644,0.0082,upper,0.0707,100.308,5.303,0.7756,322.91,1.0822,279.41,586782
127176,3,0.41129,568.644,-0.0259,upper,0.0045,101.261,5.83,0.7733,323.19,1.0915,278.7,46955
127177,3,0.41935,568.644,0.0127,upper,-0.015,101.541,4.393,0.8293,323.28,1.0942,298.91,509278
127178,3,0.42742,568.644,0.0209,upper,0.0141,101.122,6.656,0.7896,323.15,1.0901,284.55,588740
127179,3,0.43548,568.644,0.0066,upper,0.0467,100.653,5.986,0.7786,323.02,1.0855,280.53,444697
127180,3,0.44355,568.644,0.0081,upper,0.01,101.18,5.905,0.7866,323.17,1.0907,283.48,960235
127181,3,0.45161,568.644,0.0213,upper,0.0162,101.092,5.795,0.7853,323.14,1.0898,283.01,984842
127182,3,0.45968,568.644,0.0162,upper,-0.0086,101.448,3.568,0.8055,323.25,1.0933,290.33,889429
127183,3,0.46774,568.644,0.0173,upper,0.0281,100.921,5.249,0.779,323.09,1.0882,280.71,831253
127184,3,0.47581,568.644,-0.0301,upper,-0.0186,101.593,5.484,0.8254,323.29,1.0947,297.51,125135
127185,3,0.48387,568.644,0.0082,upper,0.0154,101.104,5.146,0.7861,323.15,1.09,283.3,672008
127186,3,0.49194,568.644,-0.0289,upper,0.0164,101.089,4.61,0.7707,323.14,1.0898,277.75,97402
127187,3,0.5,568.644,-0.018,upper,0.0329,100.851,3.801,0.7791,323.07,1.0875,280.74,970671
127188,3,0.50806,568.644,-0.0015,upper,0.0538,100.551,3.579,0.7758,322.99,1.0845,279.49,501737
127189,3,0.51613,568.644,0.0016,upper,0.0556,100.525,4.485,0.7704,322.98,1.0843,277.55,425095
127190,3,0.52419,568.644,-0.0177,upper,0.0159,101.096,3.429,0.7688,323.15,1.0899,277.05,557926
127191,3,0.53226,568.644,-0.0095,upper,0.0243,100.976,2.691,0.7863,323.11,1.0887,283.33,904884
127192,3,0.54032,568.644,-0.0041,upper,0.028,100.922,3.409,0.7758,323.09,1.0882,279.54,160747
127193,3,0.54839,568.644,-0.0172,upper,0.0607,100.452,4.026,0.7816,322.96,1.0836,281.59,29897
127194,3,0.55645,568.644,0.0151,upper,0.0296,100.899,4.348,0.7758,323.09,1.0879,279.55,222288
127195,3,0.56452,568.644,0.0112,upper,0.0269,100.938,4.221,0.784,323.1,1.0883,282.5,121344
127196,3,0.57258,568.644,0.0221,upper,0.0568,100.507,3.714,0.7828,322.97,1.0841,282.01,841614
127197,3,0.58065,568.644,0.0127,upper,0.0573,100.501,5.513,0.7777,322.97,1.084,280.16,76268
127198,3,0.58871,568.644,-0.0344,upper,0.0154,101.103,4.07,0.7751,323.15,1.0899,279.31,380695
127199,3,0.59677,568.644,-0.0108,upper,0.0632,100.415,3.952,0.7931,322.95,1.0832,285.7,288413
127200,3,0.60484,568.644,0.0072,upper,0.07,100.318,2.494,0.7791,322.92,1.0823,280.65,775809
127201,3,0.6129,568.644,-0.0104,upper,0.1093,99.752,2.838,0.78,322.75,1.0767,280.91,511250
127202,3,0.62097,568.644,-0.0563,upper,0.1066,99.791,2.318,0.7806,322.76,1.0771,281.13,985606
127203,3,0.62903,568.644,-0.0323,upper,0.1141,99.683,3.863,0.7826,322.73,1.076,281.85,483375
127204,3,0.6371,568.644,-0.0145,upper,0.1425,99.274,1.962,0.7853,322.61,1.072,282.75,379037
127205,3,0.64516,568.644,0.0274,upper,0.2116,98.28,2.274,0.7789,322.32,1.0622,280.34,512933
127206,3,0.65323,568.644,0.0292,upper,0.268,97.469,3.175,0.776,322.08,1.0542,279.17,104735
127207,3,0.66129,568.644,0.0164,upper,0.3083,96.889,4.471,0.774,321.91,1.0485,278.38,363585
127208,3,0.66935,568.644,-0.0037,upper,0.4241,95.223,2.66,0.7798,321.43,1.0321,280.25,76304
127209,3,0.67742,568.644,0.0121,upper,0.5211,93.828,1.116,0.7908,321.02,1.0182,284.03,559543
127210,3,0.68548,568.644,-0.0077,upper,0.5535,93.361,1.077,0.7772,320.88,1.0136,279.1,800839
127211,3,0.69355,568.644,-0.0162,upper,0.6641,91.77,1.831,0.7791,320.42,0.9978,279.58,386551
127212,3,0.70161,568.644,0.0004,upper,0.7313,90.803,3.033,0.7827,320.14,0.9881,280.72,685597
127213,3,0.70968,568.644,-0.0004,upper,0.7791,90.115,0.902,0.7858,319.93,0.9812,281.76,419979
127214,3,0.71774,568.644,0.0129,upper,0.8087,89.69,1.168,0.7876,319.81,0.977,282.35,795252
127215,3,0.72581,568.644,-0.022,upper,0.8163,89.581,1.624,0.7751,319.78,0.9759,277.85,654591
127216,3,0.73387,568.644,-0.0105,upper,0.8995,88.383,2.866,0.7732,319.43,0.9639,277.03,86829
127217,3,0.74194,568.644,0.0133,upper,0.8567,88.998,2.724,0.7717,319.61,0.9701,276.55,222593
127218,3,0.75,568.644,0.028,upper,0.8316,89.359,1.582,0.7672,319.71,0.9737,275.01,913893
127219,3,0.75806,568.644,-0.0123,upper,0.908,88.261,1.476,0.7926,319.39,0.9627,283.95,502204
127220,3,0.76613,568.644,-0.0185,upper,0.9236,88.036,0.467,0.7808,319.33,0.9604,279.72,505104
127221,3,0.77419,568.644,0.0161,upper,0.8686,88.827,1.725,0.7726,319.56,0.9684,276.87,226613
127222,3,0.78226,568.644,-0.0122,upper,0.889,88.534,2.122,0.7843,319.47,0.9654,281.04,679704
127223,3,0.79032,568.644,-0.0047,upper,0.9257,88.006,1.787,0.7778,319.32,0.9601,278.64,458876
127224,3,0.79839,568.644,0.017,upper,0.9296,87.949,1.442,0.7705,319.3,0.9596,276.02,945059
127225,3,0.80645,568.644,-0.0059,upper,0.9071,88.274,1.584,0.7835,319.4,0.9628,280.71,793024
127226,3,0.81452,568.644,-0.0064,upper,0.9166,88.137,1.101,0.7704,319.36,0.9614,275.99,966766
127227,3,0.82258,568.644,-0.0047,upper,0.9194,88.097,2.398,0.7803,319.34,0.961,279.54,148444
127228,3,0.83065,568.644,-0.0073,upper,0.9314,87.924,1.572,0.7762,319.29,0.9593,278.03,169816
127229,3,0.83871,568.644,-0.0244,upper,0.9209,88.076,3.12,0.7758,319.34,0.9608,277.91,536130
127230,3,0.84677,568.644,-0.0125,upper,0.9339,87.889,2.813,0.7882,319.28,0.959,282.35,271026
127231,3,0.85484,568.644,-0.0168,upper,0.9168,88.134,1.733,0.7758,319.35,0.9614,277.94,550703
127232,3,0.8629,568.644,0.0016,upper,0.9205,88.081,2.283,0.7653,319.34,0.9609,274.15,752979
127233,3,0.87097,568.644,0.046,upper,0.9341,87.885,0.254,0.7834,319.28,0.9589,280.61,186993
127234,3,0.87903,568.644,0.0024,upper,0.9463,87.71,0.168,0.7879,319.23,0.9572,282.19,127526
127235,3,0.8871,568.644,-0.0087,upper,0.9672,87.409,1.445,0.77,319.14,0.9541,275.77,659942
127236,3,0.89516,568.644,0.036,upper,0.9356,87.863,1.772,0.7889,319.28,0.9587,282.58,860147
127237,3,0.90323,568.644,0.0124,upper,0.8733,88.76,-0.165,0.7837,319.54,0.9677,280.85,871096
127238,3,0.91129,568.644,0.0161,upper,0.9653,87.436,3.258,0.7738,319.15,0.9544,277.11,554890
127239,3,0.91935,568.644,0.0065,upper,0.9772,87.265,1.742,0.7718,319.1,0.9527,276.39,197436
127240,3,0.92742,568.644,0.0005,upper,0.9518,87.63,0.714,0.7835,319.21,0.9564,280.61,710453
127241,3,0.93548,568.644,0.002,upper,0.9574,87.55,2.028,0.7856,319.18,0.9556,281.36,203496
127242,3,0.94355,568.644,0.03,upper,0.9762,87.279,1.848,0.7778,319.1,0.9528,278.53,737372
127243,3,0.95161,568.644,0.0087,upper,0.9904,87.075,1.346,0.7834,319.05,0.9508,280.5,141822
127244,3,0.95968,568.644,-0.02,upper,0.955,87.584,2.456,0.7855,319.19,0.9559,281.35,675945
127245,3,0.96774,568.644,-0.0195,upper,0.9665,87.419,0.72,0.7708,319.15,0.9542,276.04,362696
127246,3,0.97581,568.644,0.0156,upper,0.883,88.62,1.248,0.7808,319.5,0.9663,279.78,163946
127247,3,0.98387,568.644,0.0091,upper,0.9598,87.516,1.871,0.7751,319.17,0.9552,277.61,17261
127248,3,0.99194,568.644,-0.0009,upper,0.9944,87.017,0.945,0.7896,319.03,0.9502,282.71,210248
127249,3,1.0,568.644,-0.0024,upper,0.9989,86.952,1.306,0.7818,319.01,0.9496,279.91,669718
127250,3,0.0,589.322,-0.0007,upper,-3.0805,145.648,19.503,1.3407,336.17,1.5093,492.79,848978
127251,3,0.00806,589.322,-0.0057,upper,-2.7753,141.256,18.09,1.3175,334.89,1.4694,483.34,637027
127252,3,0.01613,589.322,0.0255,upper,-2.4064,135.949,17.7,1.2743,333.34,1.4208,466.41,45862
127253,3,0.02419,589.322,0.0017,upper,-2.1803,132.695,16.32,1.2644,332.39,1.3908,462.13,599067
127254,3,0.03226,589.322,0.0042,upper,-1.9029,128.704,17.001,1.2156,331.22,1.3537,443.51,494542
127255,3,0.04032,589.322,0.0053,upper,-1.7101,125.93,16.366,1.2042,330.41,1.3278,438.82,220150
127256,3,0.04839,589.322,0.0027,upper,-1.5509,123.639,15.639,1.1839,329.74,1.3063,430.97,754002
127257,3,0.05645,589.322,0.0044,upper,-1.3596,120.887,16.643,1.162,328.93,1.2803,422.46,388717
127258,3,0.06452,589.322,0.0454,upper,-1.1742,118.22,14.127,1.1337,328.15,1.255,411.71,666098
127259,3,0.07258,589.322,-0.0258,upper,-1.0838,116.919,14.337,1.1207,327.77,1.2427,406.72,338908
127260,3,0.08065,589.322,0.029,upper,-0.9488,114.976,15.209,1.0913,327.2,1.2241,395.74,780542
127261,3,0.08871,589.322,0.0101,upper,-0.8388,113.394,14.12,1.0645,326.74,1.209,385.75,546418
127262,3,0.09677,589.322,0.0109,upper,-0.6873,111.213,13.209,1.0485,326.1,1.1881,379.56,983892
127263,3,0.10484,589.322,-0.0145,upper,-0.6572,110.78,14.007,1.0427,325.98,1.1839,377.41,597778
127264,3,0.1129,589.322,0.0001,upper,-0.5565,109.333,13.441,1.0239,325.55,1.17,370.36,958746
127265,3,0.12097,589.322,-0.0069,upper,-0.4317,107.536,13.245,1.0002,325.03,1.1526,361.48,728959
127266,3,0.12903,589.322,-0.0019,upper,-0.4586,107.924,13.868,0.9991,325.14,1.1563,361.16,459625
127267,3,0.1371,589.322,-0.0194,upper,-0.4093,107.215,13.881,0.9884,324.93,1.1495,357.18,971675
127268,3,0.14516,589.322,0.0039,upper,-0.384,106.85,14.167,0.9842,324.83,1.1459,355.59,974031
127269,3,0.15323,589.322,0.013,upper,-0.2995,105.635,12.924,0.9599,324.47,1.1342,346.62,327054
127270,3,0.16129,589.322,-0.0006,upper,-0.315,105.857,10.012,0.9575,324.54,1.1363,345.78,196678
127271,3,0.16935,589.322,-0.016,upper,-0.302,105.67,12.031,0.9585,324.48,1.1345,346.13,496803
127272,3,0.17742,589.322,0.0052,upper,-0.2,104.203,9.888,0.9303,324.05,1.1202,335.71,493396
127273,3,0.18548,589.322,-0.0141,upper,-0.1961,104.146,11.741,0.9179,324.04,1.1197,331.25,175314
127274,3,0.19355,589.322,0.003,upper,-0.1598,103.625,11.399,0.9157,323.88,1.1146,330.37,177626
127275,3,0.20161,589.322,-0.0055,upper,-0.1826,103.953,9.677,0.9059,323.98,1.1178,326.88,770417
127276,3,0.20968,589.322,0.0292,upper,-0.1181,103.024,10.769,0.8885,323.71,1.1087,320.45,203903
127277,3,0.21774,589.322,0.0113,upper,-0.141,103.353,9.677,0.8891,323.81,1.1119,320.74,260475
127278,3,0.22581,589.322,0.0103,upper,-0.0679,102.302,10.927,0.8719,323.5,1.1017,314.37,358011
127279,3,0.23387,589.322,0.0091,upper,-0.0465,101.993,8.768,0.8301,323.41,1.0987,299.25,853863
127280,3,0.24194,589.322,0.0022,upper,-0.0925,102.655,9.448,0.8726,323.6,1.1051,314.69,716862
127281,3,0.25,589.322,0.001,upper,-0.0261,101.701,10.191,0.822,323.32,1.0958,296.29,81245
127282,3,0.25806,589.322,-0.0176,upper,-0.0509,102.058,8.561,0.8511,323.43,1.0993,306.85,998213
127283,3,0.26613,589.322,0.0035,upper,-0.0448,101.97,9.024,0.8383,323.4,1.0984,302.23,192007
127284,3,0.27419,589.322,-0.0166,upper,-0.057,102.145,8.067,0.8599,323.45,1.1001,310.02,341602
127285,3,0.28226,589.322,-0.0442,upper,0.0011,101.309,8.26,0.7818,323.21,1.092,281.78,406769
127286,3,0.29032,589.322,-0.016,upper,-0.0287,101.737,8.323,0.838,323.33,1.0962,302.07,902426
127287,3,0.29839,589.322,-0.0027,upper,-0.0713,102.351,8.927,0.8589,323.51,1.1022,309.71,679557
127288,3,0.30645,589.322,-0.0175,upper,0.0266,100.943,7.523,0.7886,323.1,1.0884,284.17,251245
127289,3,0.31452,589.322,0.0144,upper,-0.028,101.727,7.071,0.8448,323.33,1.0961,304.51,30901
127290,3,0.32258,589.322,-0.0106,upper,0.0138,101.126,6.569,0.7742,323.15,1.0902,278.99,602925
127291,3,0.33065,589.322,-0.0365,upper,-0.0277,101.724,7.206,0.8328,323.33,1.096,300.21,779376
127292,3,0.33871,589.322,-0.0272,upper,0.0315,100.872,7.263,0.7818,323.08,1.0877,281.71,413054
127293,3,0.34677,589.322,-0.0417,upper,0.02,101.038,6.707,0.7943,323.13,1.0893,286.24,77140
127294,3,0.35484,589.322,-0.0233,upper,-0.0193,101.603,7.61,0.8173,323.29,1.0948,294.6,510209
127295,3,0.3629,589.322,0.0074,upper,0.0112,101.164,6.259,0.7738,323.17,1.0905,278.87,903149
127296,3,0.37097,589.322,-0.0097,upper,0.0261,100.949,6.41,0.7827,323.1,1.0884,282.05,251384
127297,3,0.37903,589.322,0.0092,upper,0.0736,100.266,6.323,0.7776,322.9,1.0817,280.11,296710
127298,3,0.3871,589.322,-0.0326,upper,0.0372,100.789,6.223,0.7718,323.06,1.0869,278.08,273621
127299,3,0.39516,589.322,-0.0144,upper,-0.026,101.7,6.125,0.8386,323.32,1.0958,302.29,992811
127300,3,0.40323,589.322,0.0062,upper,0.0105,101.174,5.804,0.7757,323.17,1.0906,279.53,693858
127301,3,0.41129,589.322,-0.0419,upper,0.0379,100.78,6.276,0.7853,323.05,1.0868,282.96,148013
127302,3,0.41935,589.322,0.0272,upper,-0.0287,101.738,5.467,0.82,323.33,1.0962,295.57,324080
127303,3,0.42742,589.322,0.0416,upper,0.0234,100.988,4.751,0.7863,323.11,1.0888,283.34,876722
127304,3,0.43548,589.322,0.004,upper,0.0029,101.283,6.116,0.777,323.2,1.0917,280.02,673002
127305,3,0.44355,589.322,0.0101,upper,0.0061,101.237,5.267,0.7807,323.19,1.0913,281.37,437260
127306,3,0.45161,589.322,0.0009,upper,0.0524,100.571,5.665,0.7838,322.99,1.0847,282.39,858084
127307,3,0.45968,589.322,0.0169,upper,0.0126,101.144,5.578,0.7796,323.16,1.0903,280.94,629098
127308,3,0.46774,589.322,0.0074,upper,0.0325,100.857,4.587,0.7757,323.08,1.0875,279.51,569131
127309,3,0.47581,589.322,0.02,upper,0.0314,100.874,5.211,0.7781,323.08,1.0877,280.37,428388
127310,3,0.48387,589.322,0.0117,upper,-0.011,101.484,5.011,0.813,323.26,1.0937,293.03,720170
127311,3,0.49194,589.322,0.0188,upper,0.0432,100.703,4.595,0.7832,323.03,1.086,282.18,233893
127312,3,0.5,589.322,-0.0194,upper,0.0166,101.087,5.332,0.7863,323.14,1.0898,283.35,514505
127313,3,0.50806,589.322,0.0123,upper,0.037,100.793,4.74,0.7851,323.06,1.0869,282.9,203650
127314,3,0.51613,589.322,0.0186,upper,-0.0223,101.646,3.513,0.8171,323.31,1.0953,294.54,408380
127315,3,0.52419,589.322,-0.015,upper,0.0208,101.025,4.297,0.7863,323.12,1.0892,283.35,902100
127316,3,0.53226,589.322,0.0016,upper,0.0168,101.083,4.125,0.7786,323.14,1.0898,280.59,344290
127317,3,0.54032,589.322,0.0054,upper,0.0093,101.191,4.479,0.7809,323.17,1.0908,281.42,309426
127318,3,0.54839,589.322,0.0056,upper,0.0162,101.092,5.148,0.7758,323.14,1.0898,279.59,579134
127319,3,0.55645,589.322,0.0249,upper,0.0444,100.686,3.188,0.7818,323.03,1.0859,281.68,22297
127320,3,0.56452,589.322,-0.0108,upper,0.0109,101.168,2.232,0.7825,323.17,1.0906,282.0,554743
127321,3,0.57258,589.322,0.0151,upper,0.0397,100.754,3.716,0.7859,323.04,1.0865,283.15,268188
127322,3,0.58065,589.322,0.0203,upper,0.0363,100.803,2.824,0.7769,323.06,1.087,279.91,499271
127323,3,0.58871,589.322,0.0282,upper,0.0811,100.158,4.918,0.7837,322.87,1.0807,282.3,73378
127324,3,0.59677,589.322,-0.0116,upper,0.0458,100.666,1.824,0.7843,323.02,1.0857,282.56,383203
127325,3,0.60484,589.322,-0.0352,upper,-0.0117,101.493,3.777,0.8175,323.26,1.0938,294.64,972736
127326,3,0.6129,589.322,0.0012,upper,0.0448,100.681,2.775,0.7799,323.02,1.0858,281.0,303968
127327,3,0.62097,589.322,-0.0401,upper,0.0905,100.023,3.708,0.7852,322.83,1.0794,282.81,195528
127328,3,0.62903,589.322,0.0091,upper,0.1069,99.787,3.267,0.7871,322.76,1.077,283.49,851436
127329,3,0.6371,589.322,-0.018,upper,0.1827,98.696,1.909,0.7794,322.44,1.0663,280.56,527365
127330,3,0.64516,589.322,-0.0208,upper,0.1835,98.684,2.711,0.78,322.44,1.0662,280.76,43157
127331,3,0.65323,589.322,0.0294,upper,0.2403,97.868,2.237,0.7787,322.2,1.0582,280.22,403632
127332,3,0.66129,589.322,0.0226,upper,0.3439,96.377,2.062,0.7735,321.77,1.0435,278.16,942406
127333,3,0.66935,589.322,-0.0194,upper,0.4492,94.863,2.627,0.7776,321.32,1.0285,279.42,911443
127334,3,0.67742,589.322,-0.0024,upper,0.4436,94.943,3.864,0.7847,321.35,1.0293,282.01,539396
127335,3,0.68548,589.322,0.0119,upper,0.5807,92.97,3.043,0.7784,320.77,1.0097,279.49,941683
127336,3,0.69355,589.322,0.0203,upper,0.6213,92.386,3.875,0.7759,320.6,1.0039,278.5,804886
127337,3,0.70161,589.322,0.0089,upper,0.7034,91.204,3.587,0.7695,320.25,0.9921,276.07,826184
127338,3,0.70968,589.322,-0.0324,upper,0.6981,91.28,1.211,0.7842,320.27,0.9929,281.34,562418
127339,3,0.71774,589.322,-0.0139,upper,0.8718,88.781,1.724,0.7824,319.54,0.9679,280.37,92258
127340,3,0.72581,589.322,0.0102,upper,0.8432,89.194,1.901,0.7832,319.66,0.972,280.72,577121
127341,3,0.73387,589.322,-0.0285,upper,0.8659,88.866,2.305,0.7859,319.57,0.9688,281.65,130748
127342,3,0.74194,589.322,0.0117,upper,0.8572,88.992,2.52,0.7761,319.61,0.97,278.14,635690
127343,3,0.75,589.322,0.0025,upper,0.93,87.944,1.399,0.7814,319.3,0.9595,279.92,697794
127344,3,0.75806,589.322,-0.0072,upper,0.9147,88.164,1.645,0.7802,319.36,0.9617,279.5,24711
127345,3,0.76613,589.322,0.0175,upper,0.9057,88.294,2.477,0.7855,319.4,0.963,281.42,793999
127346,3,0.77419,589.322,-0.0011,upper,0.9404,87.795,1.739,0.7874,319.26,0.958,282.02,920397
127347,3,0.78226,589.322,0.0192,upper,0.8794,88.672,1.015,0.7792,319.51,0.9668,279.23,561734
127348,3,0.79032,589.322,-0.0174,upper,0.8909,88.507,2.773,0.7806,319.46,0.9652,279.7,282007
127349,3,0.79839,589.322,0.0061,upper,0.9504,87.65,1.919,0.7888,319.21,0.9566,282.53,850838
127350,3,0.80645,589.322,0.0047,upper,0.8985,88.398,1.4,0.7742,319.43,0.9641,277.39,688804
127351,3,0.81452,589.322,0.007,upper,0.922,88.059,1.235,0.7856,319.33,0.9607,281.44,283202
127352,3,0.82258,589.322,0.045,upper,0.9302,87.941,2.94,0.7792,319.3,0.9595,279.11,662040
127353,3,0.83065,589.322,0.0067,upper,0.8913,88.501,1.321,0.7858,319.46,0.9651,281.55,283213
127354,3,0.83871,589.322,0.0043,upper,0.9629,87.47,-0.328,0.788,319.16,0.9548,282.23,530910
127355,3,0.84677,589.322,-0.0338,upper,0.9124,88.198,2.377,0.7859,319.37,0.9621,281.56,549229
127356,3,0.85484,589.322,-0.0276,upper,0.8356,89.302,2.87,0.7903,319.7,0.9731,283.28,838956
127357,3,0.8629,589.322,-0.0105,upper,0.9408,87.788,1.542,0.7752,319.25,0.958,277.68,597970
127358,3,0.87097,589.322,-0.0116,upper,0.9156,88.151,0.176,0.7721,319.36,0.9616,276.61,862895
127359,3,0.87903,589.322,-0.0448,upper,0.8777,88.696,-0.106,0.7776,319.52,0.9671,278.63,564709
127360,3,0.8871,589.322,-0.0344,upper,0.9553,87.579,2.179,0.7745,319.19,0.9559,277.39,709213
127361,3,0.89516,589.322,-0.009,upper,0.9555,87.577,0.876,0.7799,319.19,0.9558,279.31,388702
127362,3,0.90323,589.322,0.0079,upper,0.9407,87.79,1.736,0.7851,319.25,0.958,281.21,272318
127363,3,0.91129,589.322,0.042,upper,0.9511,87.64,2.9,0.7683,319.21,0.9565,275.19,759431
127364,3,0.91935,589.322,0.0067,upper,0.9444,87.737,0.275,0.776,319.24,0.9574,277.93,681199
127365,3,0.92742,589.322,-0.0101,upper,0.9703,87.364,0.105,0.7781,319.13,0.9537,278.64,794476
127366,3,0.93548,589.322,0.0016,upper,0.9909,87.068,1.8,0.7757,319.04,0.9507,277.75,880001
127367,3,0.94355,589.322,-0.0233,upper,0.9559,87.572,1.684,0.7795,319.19,0.9558,279.19,662081
127368,3,0.95161,589.322,-0.0021,upper,0.9358,87.86,1.852,0.7782,319.27,0.9587,278.75,796828
127369,3,0.95968,589.322,-0.004,upper,0.888,88.548,0.262,0.7761,319.48,0.9656,278.07,733708
127370,3,0.96774,589.322,0.0259,upper,0.9719,87.342,1.095,0.7787,319.12,0.9535,278.86,124845
127371,3,0.97581,589.322,0.0125,upper,0.9488,87.674,-0.318,0.7897,319.22,0.9568,282.83,672547
