seq,session,level,module,msg_code,iter,elapsed_raw,resid_cont,resid_mom,resid_energy,cells_k,mem_mb,cpu_pct,gpu_util,node_id,rank,thread,queue_depth,retry,flag,checksum,note,free_text
29625,sess-D,INFO,solver,4146,2606,1.681,0.0027905906570105904,0.0005606508826245657,6.17666221696173e-06,892,966,95.7,6.3,13,76,44,33,3,1,56c7f2a7,clamp,step 29625 flux
29626,sess-C,INFO,mesh,7767,3048,14.429,0.0008530477657848305,0.0009099558556105666,0.00010828327462072168,978,29446,39.0,34.8,45,169,58,38,3,0,a49ae51a,ok,step 29626 hold
29627,sess-B,INFO,bc,4781,4270,13.146,0.001553973078778254,0.002392235212205038,0.00010184218370009075,4126,1887,27.0,68.1,47,75,46,57,1,1,3f73dbf6,retry,step 29627 div
29628,sess-A,INFO,alloc,8374,4467,6.168,0.0007032233665197943,0.0009772732489743562,2.7673893187802817e-05,3363,25490,78.4,61.4,22,82,53,0,1,0,96c0be30,clamp,step 29628 div
29629,sess-C,INFO,mesh,2003,404,9.432,0.00025393239228100147,0.0018040937134637769,0.00019226282925044604,1056,22131,44.0,10.8,3,194,24,54,2,1,ec993b43,stall,step 29629 flux
29630,sess-C,WARN,io,7100,3794,12.148,0.0006422860310537874,0.0007671646749530597,3.6914751038851694e-05,3977,21342,14.9,19.4,45,120,3,42,1,0,f887ab14,retry,step 29630 div
29631,sess-B,WARN,mesh,3226,314,2.296,0.0002007192953643645,0.0016548071440300076,3.0940740281824995e-05,814,9886,22.8,48.6,14,174,48,6,2,0,3f931f80,,step 29631 conv
29632,sess-D,WARN,alloc,3292,4839,0.688,0.0038819850327459415,5.444043236697596e-05,2.8024110152186998e-05,2674,10290,65.5,8.3,31,167,3,11,3,1,9b8c2d93,ok,step 29632 div
29633,sess-B,WARN,chem,1033,3090,3.83,0.0021980751906610255,0.0018626248248206079,0.00020525091729137432,1849,10460,51.2,38.7,20,26,24,16,3,0,928fda2d,,step 29633 flux
29634,sess-A,INFO,bc,9924,1676,1.3,0.0001479945584568921,0.0023753807996308774,0.0002647357071699166,3289,16534,72.4,91.0,19,229,7,54,2,0,c89c8b8a,stall,step 29634 flux
29635,sess-A,INFO,io,5165,1741,13.453,0.00033721411833249063,0.0024245427394048746,6.086608242405813e-07,2688,915,94.3,32.8,15,251,38,15,1,0,669c3e36,stall,step 29635 conv
29636,sess-B,WARN,solver,9899,1953,1.561,0.002839810091759664,0.0005603703480322092,0.0002925508947699612,3259,30541,96.2,6.9,36,250,35,28,0,1,a5cdab49,ok,step 29636 hold
29637,sess-D,INFO,turb,1208,1598,9.838,9.169618791701863e-05,0.00035476554631864575,9.961843747406757e-05,2096,10404,58.3,25.8,20,148,26,1,3,0,1ee65ba7,stall,step 29637 flux
29638,sess-C,DEBUG,turb,5038,4610,31.394,0.0007293897097964717,0.0009623191802761457,0.00015259927544486563,2871,21057,18.5,72.4,43,195,31,58,2,1,a4602db5,,step 29638 conv
29639,sess-C,TRACE,post,9487,4556,10.652,6.673301147054144e-05,0.005403780576715928,4.2439529782748444e-05,3783,6787,30.0,83.9,3,39,4,17,3,0,b7907441,ok,step 29639 conv
29640,sess-B,INFO,io,7190,4732,11.728,0.001778984344261511,0.0005952591697327898,1.4737082534884214e-05,3464,10359,18.8,20.4,4,246,21,27,0,1,c57451ac,skip,step 29640 hold
29641,sess-B,INFO,post,4283,1334,25.663,0.002033487613199763,8.893280952054672e-06,0.00022619484197516497,3913,5630,98.0,89.1,18,214,16,6,2,0,adbdf645,stall,step 29641 hold
29642,sess-B,WARN,chem,7057,3289,40.874,0.0018972892425942486,0.0016200873864932353,0.0001721646230226104,4121,20172,89.1,86.9,27,145,27,32,0,1,c450ab2e,retry,step 29642 div
29643,sess-C,DEBUG,post,6966,2164,1.844,0.0007411942356142285,0.00016942185132114084,0.00018416216613129582,1562,12310,17.0,16.9,8,25,17,26,3,1,39a9cc70,clamp,step 29643 div
29644,sess-B,ERROR,io,6578,188,5.769,0.003123221575778967,0.0009297985226349011,4.621081891714232e-06,3514,32401,51.5,8.2,24,131,24,31,3,1,00a20c28,clamp,step 29644 conv
29645,sess-D,INFO,io,2180,2493,18.081,0.0005372555879792719,0.0014848686474316264,6.039470497414237e-05,3645,13005,43.4,96.6,7,162,32,49,0,0,94e7f644,retry,step 29645 div
29646,sess-A,INFO,alloc,8807,856,10.485,0.001375976690315752,0.0016907389238076888,0.00016793787180339266,3316,2232,22.7,33.8,16,139,28,62,1,1,b159bb6b,ok,step 29646 flux
29647,sess-B,INFO,mesh,9391,638,1.593,0.00029587198324734776,0.001283911755800049,0.00030117040662467823,1307,1694,47.4,47.3,41,170,56,10,2,1,e0480a6e,clamp,step 29647 conv
29648,sess-D,INFO,bc,4086,427,22.593,0.0008160842809580082,0.0005517668624183854,0.0001449464495862373,2334,24143,38.6,28.8,14,182,20,55,0,1,29a2ec86,clamp,step 29648 flux
29649,sess-C,WARN,turb,6258,178,2.071,0.00039815508631855763,0.0036007725478901594,0.00011182517581415088,2579,13264,85.9,93.3,33,169,11,17,3,1,02f6ac69,retry,step 29649 hold
29650,sess-A,INFO,post,1746,4074,7.644,3.973089918981377e-05,0.0002964818064429345,5.25749122000573e-05,2693,5429,93.0,0.0,8,128,57,5,3,0,0217f8a5,ok,step 29650 conv
29651,sess-B,INFO,bc,2359,117,28.887,0.0031981971879397057,0.0008239904946507093,5.108861705535296e-05,2599,24157,76.4,63.0,9,238,1,48,2,1,fd4eac9a,stall,step 29651 div
29652,sess-B,INFO,alloc,3185,3681,13.885,0.0009328959519282324,5.8683558949217274e-05,0.0003692161407665824,3553,28679,33.8,27.4,34,201,37,5,1,0,38f900f3,retry,step 29652 flux
29653,sess-C,INFO,turb,6744,3509,51.8,0.0009039020675973989,0.00037192304524562845,0.00016358444941074133,3821,20929,79.9,44.0,5,51,9,11,2,0,760e3728,,step 29653 hold
29654,sess-B,INFO,chem,7380,1753,8.021,0.0026974483424378184,0.0027892140926435672,4.073909622576254e-05,1522,14402,38.0,55.7,23,151,41,37,0,0,2adaeda1,ok,step 29654 div
29655,sess-B,INFO,io,4321,4552,0.092,0.0013252466623691066,0.0025160888413610005,4.991768436464507e-06,3054,26767,40.8,76.9,9,16,42,52,0,0,32a22e78,clamp,step 29655 flux
29656,sess-A,DEBUG,turb,6915,2214,17.199,0.002521019399895028,0.0010289680525817802,0.00015300833374615603,1895,26638,90.3,8.2,27,255,46,16,0,0,67b76328,,step 29656 hold
29657,sess-B,INFO,chem,5749,2203,0.986,0.0002743547463762317,0.0012209813805274315,0.00014013283299418465,3914,21788,84.4,40.9,24,189,11,13,3,1,0a735a87,,step 29657 flux
29658,sess-B,INFO,mesh,6907,4153,1.543,0.0009572376685337116,0.0005034983476012483,2.9897862609594508e-05,3362,12942,30.9,40.0,3,198,32,60,1,0,34296895,stall,step 29658 hold
29659,sess-B,DEBUG,io,8872,4442,9.049,0.002123411940206352,0.0021229652612695235,7.325138738980674e-06,4107,10715,78.9,8.2,11,76,25,20,3,0,582f7424,retry,step 29659 div
29660,sess-D,INFO,chem,8058,3700,19.692,0.0043993986472067115,0.0003594442211304635,4.154898414014548e-05,2462,14003,72.2,98.0,3,214,42,1,2,1,52cbc2a9,clamp,step 29660 flux
29661,sess-C,WARN,io,3250,1692,2.994,0.0007570767954081395,0.003080607871410315,4.3836984018970075e-06,2619,6990,19.7,58.9,7,255,17,2,0,1,451ac2f0,stall,step 29661 conv
29662,sess-D,INFO,alloc,8262,4159,14.54,0.0005816214290601149,0.00020171331075636588,0.00023031792677343923,2832,16719,65.4,21.5,45,75,23,48,1,1,3e8c0864,ok,step 29662 hold
29663,sess-C,INFO,alloc,5228,1185,27.416,0.002417775120256755,0.00037525192973513984,0.00038022353666111524,3974,11781,20.9,63.1,14,236,6,7,1,0,b94ea9d3,ok,step 29663 hold
29664,sess-C,INFO,io,4306,2896,0.641,0.0009563695290774321,0.0011479911026676768,6.244417129697477e-05,3794,8115,58.2,47.8,23,180,57,29,0,1,a5947926,retry,step 29664 flux
29665,sess-C,INFO,io,6220,3646,1.31,0.0023864041656187765,0.00013648318202359326,5.163957061724962e-06,2567,3044,42.8,57.3,44,234,51,14,0,1,0c55dc82,retry,step 29665 flux
29666,sess-D,DEBUG,mesh,2319,2721,2.069,0.0016472958923998203,0.0021536565412130343,5.1005667025291904e-05,1103,7875,53.8,15.8,35,185,23,54,1,0,64aa35ed,skip,step 29666 flux
29667,sess-D,DEBUG,mesh,8266,4158,11.709,0.00022814372427809327,0.00046268701325516225,7.137947298927471e-05,2540,32286,74.9,89.9,41,218,26,38,1,1,ee01f68a,ok,step 29667 flux
29668,sess-C,INFO,bc,5503,2955,6.693,0.0014111806861334644,0.0006036317798740289,1.01149753516356e-05,3080,4128,31.3,21.8,42,248,27,1,0,0,059ec4de,,step 29668 conv
29669,sess-A,INFO,chem,3566,3024,8.53,0.00012052517621622135,0.00023359903560744144,9.50982853960259e-05,1090,17898,38.2,12.7,5,55,45,15,1,0,a9244284,,step 29669 hold
29670,sess-D,WARN,turb,9005,3437,1.293,0.002241184666717853,0.00035044624127781394,5.5201752398599616e-05,1946,3655,37.7,81.2,42,204,36,15,2,0,f94504d1,retry,step 29670 conv
29671,sess-D,INFO,bc,5281,3995,3.26,0.0025805817936570457,0.0005231755535617543,2.251223736639085e-05,1099,8879,56.0,72.3,35,234,35,9,2,0,fc9488df,ok,step 29671 flux
29672,sess-B,INFO,turb,2980,356,24.961,0.0007161435262486566,0.0007008199109485029,2.543878735030641e-06,3669,30590,33.1,5.7,43,197,49,61,3,0,2edfb387,,step 29672 flux
29673,sess-B,INFO,post,6399,182,16.28,0.000298368286069237,9.721214544537e-05,7.482504470217998e-05,1184,24970,28.4,99.9,4,218,40,37,2,0,0210969a,,step 29673 div
29674,sess-B,WARN,turb,5443,1731,15.252,0.0016198098684067257,0.0008996636420775487,4.037072253334846e-05,3460,12279,81.8,46.1,6,249,13,28,1,0,cf109cb3,stall,step 29674 flux
29675,sess-D,DEBUG,io,9387,4756,5.429,0.0006043660414021083,0.0015970327645620293,0.0001164562374620013,3914,23894,84.3,76.3,29,58,52,60,2,1,5f121a4f,skip,step 29675 hold
29676,sess-B,INFO,mesh,2186,1348,1.819,0.0017582535300366654,0.001169648812793638,0.0002069778927878311,2790,23743,70.4,63.9,23,186,5,0,3,1,449dfaa7,,step 29676 div
29677,sess-A,INFO,alloc,9240,3619,24.196,0.0007959756988197323,0.0008953095847292235,9.58650041110663e-06,2807,28132,38.5,81.9,24,132,39,35,0,1,9844254a,stall,step 29677 div
29678,sess-D,INFO,alloc,3529,1788,9.951,0.0013241714669016782,0.0015062429912972167,3.717951907533195e-05,2883,17664,36.9,69.6,24,58,57,31,3,0,90e6ac17,clamp,step 29678 hold
29679,sess-C,WARN,post,3323,3166,3.347,0.0005753959234498149,0.0013270075172317503,0.0003565775415894201,2341,16446,58.1,89.3,10,135,22,60,0,0,d7a1e478,clamp,step 29679 conv
29680,sess-D,INFO,bc,9066,1976,13.447,0.0007712561670220517,0.0003198701053040338,0.00015058680951799108,862,9560,80.2,60.4,41,146,62,14,3,1,dd62c4b6,skip,step 29680 conv
29681,sess-C,INFO,turb,9860,4024,7.428,0.0005956586924374453,0.0002951887206106699,0.00020445722394559025,1094,20115,58.7,2.0,13,172,2,25,3,1,9950b9a2,ok,step 29681 conv
29682,sess-C,ERROR,turb,2648,3675,36.77,0.001175531604344002,0.0012310915891885394,0.0001530432448494422,2024,9282,87.6,64.5,47,82,43,32,2,0,cadad86d,stall,step 29682 conv
29683,sess-B,INFO,io,9628,3039,5.737,0.00015940899860575057,2.2425335788361807e-05,8.636832124638367e-05,3724,29600,22.5,49.3,45,150,4,34,2,1,3f923ac5,ok,step 29683 flux
29684,sess-D,WARN,post,9800,235,1.865,0.0011879207788826815,0.0005045666536898942,7.378335349757575e-06,2499,17789,44.2,84.4,46,54,6,1,3,0,63df8f7b,ok,step 29684 hold
29685,sess-B,WARN,bc,8385,2182,0.519,0.0012040654245244833,0.0006782028866245321,1.980823639213907e-05,3223,27027,14.5,44.3,26,179,27,49,1,1,2d8cdbc7,,step 29685 conv
29686,sess-A,INFO,post,5160,3800,15.8,0.0011000621530784847,0.000942899516840343,0.0002581745400893678,2585,26880,59.1,82.2,32,133,2,28,1,0,cae2d85d,ok,step 29686 hold
29687,sess-A,INFO,turb,2801,4784,6.082,0.002840733737572813,9.023217137882931e-05,4.335808578872764e-05,3496,16627,54.0,57.4,29,200,38,26,3,0,661c9256,ok,step 29687 flux
29688,sess-B,INFO,mesh,5428,3843,22.82,0.002035961555380276,0.004158148047537272,5.742528080633598e-05,1786,24159,41.5,17.9,32,18,44,46,1,0,18aaedbb,stall,step 29688 flux
29689,sess-D,INFO,mesh,6929,4632,0.646,0.002206132881682803,0.001256221728541805,0.000111335568521201,2871,3757,81.2,94.8,32,56,0,1,0,0,0ca20585,ok,step 29689 hold
29690,sess-C,ERROR,solver,6466,3291,3.1,6.800625014819551e-06,0.0009433706535621518,0.0004518815689849847,3259,5130,30.0,18.2,13,187,8,11,2,1,3c3333f1,,step 29690 hold
29691,sess-A,DEBUG,post,6239,191,18.808,0.00031444365565049475,0.001069363581815271,0.00011610607496425052,3114,27626,17.9,17.6,33,96,46,44,3,0,ed252ff1,retry,step 29691 conv
29692,sess-D,INFO,solver,3190,2426,6.46,0.0005877518476344368,0.0007009106587203378,1.5384733399005307e-05,2964,23010,66.1,90.2,6,252,39,36,1,1,0a4f789a,stall,step 29692 div
29693,sess-B,INFO,mesh,6772,3104,10.765,0.0019085491237779383,0.0022413446137750674,8.837977524411561e-05,3474,25591,39.3,7.2,40,159,52,0,1,1,3a90dfa6,,step 29693 conv
29694,sess-C,INFO,alloc,4350,809,10.197,0.0015839634758992192,6.791759161609488e-05,1.9824350702776866e-05,1008,2557,55.3,8.9,39,70,35,2,2,1,c4baca83,retry,step 29694 flux
29695,sess-D,INFO,bc,8475,1007,1.508,0.0007181407912972449,0.00011444384225518022,4.2218159050387465e-05,3406,5367,86.9,4.5,14,201,36,3,2,1,f28510f6,retry,step 29695 conv
29696,sess-A,ERROR,bc,5054,4407,9.079,0.0025750794592288113,0.0024408266081659274,0.0001409916641780558,1914,20284,40.5,44.0,44,237,16,6,3,0,030a59bc,stall,step 29696 flux
29697,sess-B,DEBUG,chem,1157,4175,5.62,0.0006509585711418914,0.0008175645901937101,1.6829123983448112e-05,1635,32409,91.7,42.4,40,184,46,41,2,0,04e079af,clamp,step 29697 conv
29698,sess-C,DEBUG,bc,2816,3532,11.608,0.001451194145265353,0.002174778784616133,0.00014514572548784448,836,24509,79.4,41.8,5,190,3,55,2,1,70e6db26,ok,step 29698 conv
29699,sess-B,INFO,turb,7892,2783,7.364,0.0014285794525639296,0.002305382684138966,4.963980389880186e-05,994,13253,64.1,76.5,15,70,20,41,1,0,e8d96eb2,clamp,step 29699 flux
29700,sess-C,DEBUG,chem,6679,1908,10.765,0.00022308521999492357,4.192595276255417e-05,0.00014311314022560418,2164,25628,31.8,49.8,17,121,38,59,1,1,2be5cb9c,ok,step 29700 conv
29701,sess-C,ERROR,bc,8873,1530,2.798,0.00020453255407136965,0.000587925156603555,0.00020719404113995866,4142,19125,26.0,16.1,11,36,6,39,0,0,cba74c56,ok,step 29701 flux
29702,sess-C,DEBUG,solver,1689,1107,2.077,0.0012411362322131243,0.00021322696344229785,3.227350625429482e-05,2737,11939,35.4,62.8,8,36,57,53,2,0,6b910de6,ok,step 29702 hold
29703,sess-C,WARN,post,7517,367,6.388,0.0001880773826132141,0.0005845591289572427,7.272145716391496e-05,2883,12790,71.1,61.3,40,250,20,5,0,0,df0f896c,stall,step 29703 div
29704,sess-A,DEBUG,turb,1621,2120,4.905,0.0007608999534662596,0.00170642674461445,0.0001088913881464066,2008,23437,75.3,74.3,9,204,7,34,2,1,2ca9f638,,step 29704 flux
29705,sess-C,WARN,solver,8062,4052,22.384,0.002216696290604424,0.00016705771521326765,7.044577842795017e-05,2387,21842,31.5,84.8,28,108,26,30,1,1,31e3aebf,skip,step 29705 div
29706,sess-A,WARN,alloc,3157,1052,5.571,0.0010757112552930508,0.00024397788343389788,0.00010182849009309346,3406,18833,19.4,46.9,24,203,41,49,0,1,b2e76bb9,retry,step 29706 conv
29707,sess-C,INFO,alloc,8611,2190,20.131,0.00018745510003592467,3.320882782792984e-05,3.857585530758356e-05,3866,8522,98.9,61.3,13,24,6,20,2,0,1262386b,,step 29707 conv
29708,sess-C,WARN,io,4009,925,0.177,0.0022819967147593902,0.00015155779952106573,0.00010935085607272469,1806,20103,44.7,12.3,5,139,24,6,0,1,6f45a652,clamp,step 29708 conv
29709,sess-A,INFO,bc,1552,849,20.628,0.0011508157410144255,0.0003363393448883802,6.697965362943105e-05,3308,13875,96.1,30.4,24,217,49,34,3,0,2e7c0b4b,skip,step 29709 div
29710,sess-D,INFO,turb,8548,672,8.272,0.0004777858283321783,0.0024455519021639445,0.00014003336939736046,2612,6857,48.6,87.4,22,254,17,34,3,1,8c58f52d,ok,step 29710 flux
29711,sess-C,WARN,solver,1384,1308,2.451,0.0008139600949056353,0.0016657320339275464,3.325609430647476e-05,932,1994,32.2,34.7,15,186,13,33,3,1,9fa13163,stall,step 29711 div
29712,sess-D,INFO,post,2783,174,3.499,0.001027683873557721,0.0012292945714669544,1.413335635476567e-05,3942,25109,33.8,83.5,1,58,24,39,0,0,e0b100a3,clamp,step 29712 flux
29713,sess-B,DEBUG,solver,2095,3733,1.057,0.0010641633105379952,6.74225077992526e-05,2.9755764347343918e-05,1055,28206,65.0,6.6,36,129,2,42,2,1,1bb18bf5,,step 29713 hold
29714,sess-A,INFO,io,8255,3230,56.161,0.00016760830799747927,0.0007977167520842969,4.7055009220928724e-05,1578,21444,51.2,56.6,33,91,37,62,3,1,e1decebe,,step 29714 div
29715,sess-D,ERROR,post,2647,866,7.542,0.0011764001355595859,0.00040822245928483886,1.0911260382042256e-05,2121,29472,53.0,37.5,35,173,41,42,3,0,6c97c44b,retry,step 29715 conv
29716,sess-A,INFO,chem,8237,4582,0.528,0.00036363776952484303,0.00019526105266494636,9.931935476097674e-05,1936,19498,38.4,25.8,44,163,31,28,0,1,f2883db7,stall,step 29716 hold
29717,sess-A,INFO,chem,8939,1503,5.725,0.00026135392052316163,0.00043524879857301805,1.5368633276897155e-05,2492,8105,49.6,72.5,44,98,15,4,1,0,2895c6dc,ok,step 29717 flux
29718,sess-A,WARN,chem,6587,744,16.855,0.00037878762553801316,0.0005546136762610381,0.0001318085793448677,923,24701,68.6,4.1,1,53,24,23,2,0,c808f7b4,ok,step 29718 div
29719,sess-C,WARN,mesh,9033,1987,3.91,1.1591930055713132e-05,0.001626131154441909,0.00013834615478767578,2619,30483,18.8,91.1,17,64,8,34,2,0,acb9eadb,ok,step 29719 conv
29720,sess-A,TRACE,solver,1077,1085,9.457,0.00028026558972744014,0.0005880374683763097,0.0001769567591583506,1490,18096,42.7,67.4,33,103,61,33,1,1,fd2fd8f1,skip,step 29720 hold
29721,sess-C,INFO,solver,8037,2562,20.442,0.00011834017297889749,0.0021698297252858655,6.383148335321407e-05,3994,24420,13.4,89.0,4,83,18,55,1,0,2cde7f33,,step 29721 hold
29722,sess-A,INFO,post,7328,3094,15.406,0.00014593980598146753,0.00098885983272044,1.4928365803371408e-06,3578,5181,62.6,46.3,25,67,52,53,0,0,b7974a19,clamp,step 29722 conv
29723,sess-A,DEBUG,turb,5976,927,9.0,0.0001363489843541777,0.0015719877510444857,5.534732925942153e-05,3702,24658,41.5,28.4,27,74,19,7,0,0,088144a3,ok,step 29723 div
29724,sess-B,WARN,post,6248,349,32.101,0.00043284492222139993,0.001386215812859067,0.0002525382990122986,1751,13643,60.7,20.9,44,146,58,3,1,0,a19db274,retry,step 29724 flux
29725,sess-B,INFO,alloc,3092,1881,8.452,0.0016584740640014565,0.0012205622380887942,6.771491267550048e-05,3819,5084,59.9,64.6,35,36,4,49,2,0,1a3cbcc9,stall,step 29725 hold
29726,sess-B,ERROR,alloc,7810,1650,6.361,5.4844282883771406e-05,7.1054088959632e-05,9.214742005066572e-06,1104,17351,60.6,59.3,3,214,23,25,1,1,c46aa019,clamp,step 29726 div
29727,sess-B,INFO,io,1342,1675,3.956,4.67302622079376e-05,0.0013593291954078386,0.0002980520944589594,1930,16346,12.3,90.9,39,146,60,36,1,1,ab99c497,,step 29727 flux
29728,sess-A,INFO,turb,4905,4262,4.342,0.0005680913625880571,0.00037608133662366623,0.000177316215341694,2667,10253,14.1,69.0,12,117,36,63,0,0,5202a41d,stall,step 29728 div
29729,sess-D,WARN,bc,4119,3356,4.161,0.0018917650563256567,0.0018521272573059314,0.00012949759424933535,2925,6340,77.7,51.5,4,205,14,56,3,1,7c59da62,skip,step 29729 conv
29730,sess-C,DEBUG,solver,5646,116,12.958,0.0043827665593057525,0.0013620797355210531,4.716200491190892e-05,877,8987,35.2,69.2,23,42,9,16,0,0,46bb8916,ok,step 29730 hold
29731,sess-A,DEBUG,alloc,3501,2649,14.57,0.0010653712667642319,0.0003474084061863137,7.653473945578798e-05,1076,10991,39.3,85.1,35,32,10,57,1,1,665b66b7,retry,step 29731 conv
29732,sess-C,ERROR,alloc,1962,3796,20.055,0.0007435787999955522,0.00014364956397504535,4.5972767537137213e-05,922,12615,83.4,43.4,43,84,57,24,3,1,1beb04d0,retry,step 29732 conv
29733,sess-C,INFO,bc,8894,1303,2.061,0.0004528021295208128,0.0027244919198720135,7.639550139940817e-05,4142,24795,25.8,53.3,4,92,58,49,0,0,17b37a7e,stall,step 29733 flux
29734,sess-C,INFO,post,5610,1095,42.191,0.0008199600045032385,8.269825707857645e-06,6.971725404823957e-05,2327,29374,98.7,55.4,1,91,53,2,3,1,0b97db69,skip,step 29734 conv
29735,sess-D,INFO,post,2400,1922,56.584,9.390262239556728e-06,0.0003207983871317399,2.840263818677174e-05,1006,20854,41.2,48.7,13,133,31,30,1,1,c905f24f,,step 29735 conv
29736,sess-B,DEBUG,turb,2141,4496,0.414,0.00017259377426316218,0.002052034186262863,0.00029630555718097406,1499,8705,79.4,14.5,29,24,21,52,0,0,485e6479,stall,step 29736 div
29737,sess-D,INFO,turb,9868,1879,18.547,0.0015020161993931763,0.0004231842594951989,1.7003216675326555e-05,4126,15283,96.7,82.3,31,92,11,21,0,0,1986cfa2,ok,step 29737 conv
29738,sess-C,INFO,post,4872,2424,13.284,0.0019401160067317492,4.864898126996282e-05,2.7000631492889395e-05,1913,7222,61.0,47.1,26,98,29,47,1,0,52e22688,ok,step 29738 conv
29739,sess-A,DEBUG,turb,6768,4469,2.926,5.875619053115106e-05,0.00214155465151238,5.9707564134729486e-05,1407,15772,81.1,72.1,19,196,24,17,1,1,3e624593,clamp,step 29739 flux
29740,sess-B,INFO,post,2335,4630,10.319,0.00037330529571224125,3.217549542113841e-05,0.00010171183425628446,2998,14460,81.1,23.5,14,79,44,22,1,0,2dacaa2d,stall,step 29740 hold
29741,sess-B,INFO,bc,3485,2399,15.209,0.0005955071415847591,0.00010042823005602085,2.1794350623927612e-05,2792,15863,69.5,86.7,15,199,37,55,3,0,e82174c2,stall,step 29741 flux
29742,sess-A,INFO,post,1435,1067,2.43,0.00015996105525813365,0.00030549394957693835,2.8344862543199562e-05,1111,25054,17.4,39.8,23,226,43,17,2,0,b3908291,,step 29742 hold
29743,sess-D,INFO,alloc,6218,4672,25.604,0.00036288313691804953,0.0021275615389703974,8.655881837602068e-05,1892,1983,77.8,29.9,8,244,41,35,3,0,cb606402,ok,step 29743 flux
29744,sess-D,DEBUG,turb,6374,3811,23.355,0.0011164399381044655,4.963341377060969e-05,0.00012503876610959157,1006,31057,29.8,63.7,42,49,34,42,3,0,83c8f94c,ok,step 29744 div
29745,sess-C,INFO,mesh,8034,2851,1.912,0.0029269138662714285,0.0003903851495368618,0.00020789790937316896,3192,3730,79.7,60.2,11,181,13,16,1,1,e1908de7,,step 29745 div
29746,sess-D,INFO,solver,6730,2920,18.964,0.0003161924635392423,0.0013696740999517203,2.2515131527009706e-05,2939,5406,43.4,85.3,9,252,50,6,0,1,62a92127,stall,step 29746 div
29747,sess-A,ERROR,turb,3088,2441,3.067,0.0013172144966117321,0.0015612510379738843,0.0001436859068682821,2223,13692,67.4,75.0,15,51,44,7,0,1,897f9cd0,skip,step 29747 conv
