time,pitot_p1,pitot_p2,pitot_p3,pitot_p4,static_p,temp_t1,vib_acc_x,vib_acc_y,vib_acc_z
2.573,105.527,107.357,109.313,nan,97.7925,302.115,-1.32693,3.13935,-0.672308
2.5735,107.113,108.651,108.922,112.062,97.8782,302.039,-3.06486,3.08301,0.0763762
2.574,107.554,109.038,109.008,nan,97.7618,302.018,0.22763,1.92126,-0.615462
2.5745,109.127,110.784,108.594,113.073,97.9078,302.019,-2.43743,1.48454,-1.68914
2.575,109.278,111.723,109.388,nan,98.122,302.096,-0.906186,0.30614,-1.39636
2.5755,109.821,112.862,109.359,113.815,98.1538,301.896,-0.0207116,0.441802,-1.15492
2.576,110.376,113.123,110.368,nan,98.0265,301.978,0.799731,-0.932453,1.43258
2.5765,110.384,112.772,111.711,114.405,98.086,302.067,2.41537,1.10776,0.308014
2.577,110.464,113.378,112.144,nan,98.2391,301.898,0.9266,-0.195563,1.06741
2.5775,110.325,114.514,113.643,114.261,98.311,301.947,1.60817,-0.467518,0.949544
2.578,110.746,113.423,114.03,112.945,98.4548,301.948,2.01943,-0.133665,2.29462
2.5785,110.581,113.848,116.638,nan,98.4499,301.87,3.22249,-1.691,1.02361
2.579,110.528,113.427,117.724,111.869,98.4609,301.886,3.26136,-1.46751,0.804992
2.5795,110.769,113.631,118.667,nan,98.5546,301.957,2.87262,-2.22868,1.65704
2.58,113.2,114.271,118.853,nan,98.4954,301.817,2.25998,-2.93764,0.624283
2.5805,112.799,114.909,119.115,nan,98.7408,301.904,0.674242,-1.28905,0.71977
2.581,114.733,116.245,118.236,nan,98.7446,301.892,-0.317146,-0.912432,1.99183
2.5815,115.028,116.709,118.906,107.772,98.8104,301.934,-0.676628,-0.731825,1.41947
2.582,116.61,117.114,118.009,106.526,98.859,301.926,0.22456,0.0800002,1.15527
2.5825,118.724,119.049,117.651,107.677,98.9825,301.909,0.248699,1.18061,-0.169878
2.583,118.8,119.518,116.935,nan,98.6399,301.884,-0.250005,0.162315,0.838074
2.5835,119.55,119.432,116.33,106.881,98.9226,301.851,-1.36652,1.2399,-0.352384
2.584,120.341,119.472,115.311,nan,98.8512,301.858,-3.96198,2.281,-0.204696
2.5845,120.033,119.405,115.794,106.775,98.911,301.831,-2.97781,1.37837,-0.899952
2.585,119.837,118.491,115.598,nan,98.9232,301.785,-4.0503,2.37639,-0.544878
2.5855,119.361,116.926,115.304,107.24,98.8973,301.896,-0.996308,0.678914,-0.932859
2.586,118.814,116.686,115.195,nan,98.9244,301.917,-1.33607,2.68328,-0.283382
2.5865,117.606,115.94,115.76,106.836,99.0117,301.813,0.629458,1.71689,-1.42086
2.587,116.779,113.769,115.52,nan,98.8931,301.892,-0.201669,1.58979,-0.377706
2.5875,116.481,112.368,116.211,105.798,99.0313,301.834,1.23386,0.433559,-0.587499
2.588,115.994,112.426,115.729,106.453,99.0058,301.846,0.0973531,2.43982,-0.124135
2.5885,114.956,112.048,116.107,105.941,98.8966,301.829,3.26595,0.697559,0.269554
2.589,114.249,110.869,114.997,nan,99.1069,301.805,2.91539,-0.787315,0.0856669
2.5895,114.695,110.553,113.237,105.279,98.8938,301.837,2.834,-0.401519,0.965695
2.59,115.739,110.665,111.997,105.374,98.9613,301.752,1.68752,-1.79032,-0.244255
2.5905,115.226,111.078,110.625,nan,98.8952,301.885,2.89196,-2.24629,-0.392067
2.591,115.139,110.835,108.977,105.028,98.9948,301.982,1.22706,-2.68797,0.434455
2.5915,115.036,110.929,108.368,105.752,98.9419,301.793,0.882141,-1.96186,1.01028
2.592,115.402,110.555,106.696,nan,98.9093,301.719,-0.478445,-3.24773,2.4165
2.5925,113.952,109.455,105.059,108.408,98.9032,301.789,0.572528,-1.24338,0.758453
2.593,112.678,109.396,105.346,107.91,98.8745,301.842,0.842915,-1.67019,1.79043
2.5935,111.224,108.809,104.322,109.906,98.7732,301.781,0.550586,-1.26762,0.845375
2.594,109.609,106.342,105.461,nan,98.7847,301.914,-3.65342,-0.279251,0.970185
2.5945,109.8,105.985,106.162,110.277,98.9136,301.732,-4.52347,-1.08975,0.109054
2.595,107.245,104.962,106.27,111.32,98.9495,301.904,-1.7644,1.73307,0.82552
2.5955,106.203,104.141,106.362,112.144,98.9648,301.818,-3.13049,0.368277,1.93146
2.596,105.2,104.094,107.471,112.624,98.8914,301.827,-2.22197,1.19822,0.48368
2.5965,105.349,103.627,108.431,112.207,99.0944,301.827,-1.16375,1.71862,1.3205
2.597,104.418,104.724,108.28,111.298,99.0531,301.869,-0.695689,3.20549,0.349506
2.5975,104.323,104.94,107.655,111.935,98.9893,301.86,0.164256,1.72835,-0.374499
2.598,105.454,105.599,107.751,nan,98.9634,301.895,-1.66577,0.578713,-1.04111
2.5985,106.575,107.265,107.942,111.624,99.1072,301.849,-0.205394,1.09471,-0.614056
2.599,108.182,108.268,107.587,112.133,99.2001,301.854,1.81212,1.4161,-0.692031
2.5995,107.939,109.864,107.437,111.843,99.19,301.909,1.26706,2.25227,-0.149236
2.6,108.205,110.264,106.835,111.911,99.2309,301.872,3.71407,1.36363,-0.072402
2.6005,108.865,110.735,105.875,113.147,99.0731,301.978,3.28201,-0.00554049,-2.23566
2.6005,108.797,112.09,107.425,113.32,99.2815,301.884,1.10398,-1.02205,-1.26666
2.6015,108.755,111.626,108.742,113.403,99.3146,301.888,-0.157791,-1.23476,-2.37241
2.602,108.939,111.721,109.509,114.824,99.3622,301.844,2.22603,-0.626828,-0.784324
2.6025,108.783,112.099,109.634,115.822,99.4489,301.904,-0.856336,-2.38524,-0.957698
2.603,108.186,111.232,111.471,nan,99.4033,301.952,-0.176988,-1.12975,-0.98601
2.6035,108.888,111.451,112.898,nan,99.6041,301.814,1.82287,-0.417974,1.35335
2.604,108.595,111.396,115.293,114.151,99.4679,301.914,-0.0373581,-1.34855,0.620482
2.6045,109.18,112.931,116.04,114.213,99.5881,301.929,-3.41735,-2.02656,1.68769
2.605,109.742,112.508,116.269,112.586,99.6801,301.89,-2.59251,-0.762305,0.535184
2.605,111.241,113.339,117.394,112.584,99.3686,301.851,-4.03653,-0.733509,2.05119
2.606,112.618,114.434,118.67,111.606,99.6648,301.837,-3.61759,-1.43047,-0.142363
2.6065,114.219,116.804,118.425,nan,99.5457,301.965,-2.50483,-0.205532,0.227621
2.607,115.103,117.67,117.947,nan,99.6643,301.869,-1.08381,1.57533,1.06902
2.6075,117.113,117.984,116.916,108.131,99.7107,301.84,-2.6376,1.53854,0.364688
2.608,117.779,118.746,116.397,108.726,99.6357,301.896,-2.61998,0.887675,1.99987
2.6085,118.922,120.432,117.646,106.851,99.6954,301.863,-1.2322,0.881381,2.16348
2.6085,119.694,119.348,116.071,107.442,99.6164,302.001,-0.471809,1.88696,0.776444
2.6095,120.147,119.347,115.518,107.997,99.5859,301.939,0.237338,0.771671,1.63776
2.61,119.111,118.453,115.812,107.782,99.5802,301.976,1.90663,2.14761,0.870107
2.6105,118.367,118.892,117.129,nan,99.6456,301.972,2.18994,2.20126,-1.49213
2.611,118.27,116.617,117.142,nan,99.3479,301.877,2.66328,2.6429,-1.61559
2.6115,118.057,115.301,117.216,107.647,99.5506,301.825,3.38503,0.158689,-1.8021
2.612,116.794,114.984,117.153,nan,99.5629,301.947,1.67714,0.827597,-1.8586
2.6125,117.502,114.221,118.056,nan,99.2751,301.91,2.29212,-1.8208,-1.65496
2.613,115.427,113.391,118.412,107.674,99.6045,301.83,0.328735,-1.27766,-0.108258
2.6135,116.828,112.866,117.651,106.586,99.1609,301.901,1.36092,-2.00799,-2.10701
2.614,116.85,112.275,117.036,105.301,99.2838,301.874,1.47049,8.03428e-05,0.230319
2.6145,117.121,112.665,116.491,nan,99.2638,301.855,-0.578842,-0.937144,-1.36167
2.615,116.631,113.866,115.543,nan,99.2648,301.925,-2.31049,-1.29043,-2.59212
2.6155,117.818,112.515,113.813,103.898,99.132,301.857,-3.60034,-0.838577,-1.21906
2.616,117.824,113.639,111.705,104.605,99.1083,301.814,-5.1434,-1.64852,-0.779704
2.6165,117.681,113.794,111.848,nan,98.978,301.803,-1.56089,-1.12239,-1.39865
2.617,116.56,112.908,110.037,104.705,98.8465,301.902,-1.33951,-1.31946,-1.13422
2.6175,115.72,111.752,108.248,104.574,98.8756,301.833,-2.76398,-0.155051,0.778011
2.618,115.228,111.118,107.767,nan,98.6213,301.878,-1.63157,0.819635,-0.0434442
2.6185,113.446,109.919,107.395,106.068,98.8693,301.9,-2.85174,-0.300899,0.626014
2.619,111.625,107.606,107.203,nan,98.7536,301.844,-0.780998,1.52249,-0.0175948
2.6195,109.887,107.132,106.615,107.803,98.6162,301.845,0.212242,1.23589,1.3174
2.62,108.921,105.407,106.795,nan,98.7042,301.827,0.43849,1.76936,0.21902
2.6205,107.028,104.117,107.234,109.443,98.5878,301.861,3.35485,1.85994,0.105854
2.621,106.943,104.809,107.917,110.459,98.6364,301.761,2.84296,0.938822,0.988557
2.6215,106.217,103.921,107.077,110.253,98.5078,301.807,3.1,0.847545,1.16644
2.622,105.305,104.537,108.962,111.108,98.4915,301.835,2.04621,1.09523,0.952583
2.6225,106.284,104.414,108.111,nan,98.5193,301.81,-0.264745,2.25871,0.995475
2.6225,106.974,106.091,108.015,nan,98.3787,301.779,1.55886,1.14722,0.478351
2.6235,107.087,106.811,107.333,110.39,98.3269,301.614,3.45369,0.819962,0.421756
2.624,106.966,107.361,106.816,nan,98.4803,301.735,1.64514,-0.651353,-0.352923
2.6245,107.745,107.969,106.653,110.399,98.4997,301.709,1.10662,-0.697147,-1.76813
2.625,108.671,108.739,105.981,111.389,98.399,301.715,-0.0535642,-0.931307,-1.18052
2.6255,107.875,109.574,105.767,nan,98.2999,301.629,-1.02295,-0.416213,-0.0809341
2.626,108.156,109.507,105.388,nan,98.3588,301.686,-1.47904,-0.733673,-1.254
2.6265,108.503,109.421,106.339,112.22,98.3791,301.669,-1.86228,-1.64859,-0.948952
2.6265,107.487,109.986,106.26,114.278,98.3203,301.619,-1.93018,-2.17719,-0.786244
2.6275,106.931,109.766,107.568,114.335,98.4269,301.598,-2.60875,-3.87057,-0.34615
2.628,107.177,109.952,108.16,114.176,98.4522,301.639,-2.87404,-1.98657,-1.90137
2.6285,107.372,109.951,110.213,114.464,98.5317,301.649,-3.61568,-0.454693,-1.76654
2.629,106.995,109.399,111.65,115.09,98.4674,301.55,-2.02435,0.456337,-2.21861
2.6295,106.738,110.469,113.093,114.525,98.4462,301.524,-0.878762,-0.198189,-1.38425
2.63,107.439,110.891,113.807,114.184,98.3997,301.459,-0.347354,0.768701,-1.30875
2.6305,109.155,111.77,115.194,nan,98.3567,301.514,1.11968,1.02623,-1.96533
2.631,109.883,113.628,116.125,nan,98.3447,301.545,1.79951,-0.776898,0.145841
2.6315,112.139,114.805,117.006,nan,98.334,301.391,1.38956,1.06503,0.718711
2.632,114.109,116.396,116.58,nan,98.3068,301.343,0.410135,1.29587,0.719232
2.6325,114.043,117.227,116.763,nan,98.4249,301.456,1.09913,3.07351,0.284742
2.633,116.319,118.593,116.353,111.825,98.3437,301.411,5.14387,2.63153,0.322993
2.6335,117.459,118.861,115.665,110.803,98.3614,301.443,1.47611,2.84706,-0.674377
2.634,117.676,119.277,115.207,110.382,98.3598,301.437,3.36354,2.72286,-0.196078
2.6345,118.31,119.492,115.101,nan,98.2801,301.334,2.20153,0.879636,1.45167
2.635,118.291,119.355,116.022,109.164,98.2932,301.29,1.18226,0.46456,1.4127
2.6355,118.234,117.859,115.027,nan,98.3099,301.44,-0.222704,-1.58289,1.2922
2.636,118.519,116.421,116.215,109.124,98.2617,301.313,-0.870945,0.0430613,1.33905
2.6365,117.083,115.795,116.375,109.805,98.2387,301.324,-0.470787,0.641211,1.87894
2.637,116.226,116.189,117.569,nan,98.2686,301.277,-1.68166,-1.97106,0.623486
2.6375,115.998,115.832,118.075,108.231,98.3333,301.193,-2.48309,-0.368964,0.360173
2.638,115.947,115.108,119.178,108.989,98.2779,301.092,-0.757887,-2.32861,0.279891
2.6385,117.025,115.216,119.133,nan,98.357,301.153,-1.48052,-2.34807,-1.24466
2.639,117.299,114.509,118.656,nan,98.0497,301.264,-4.66707,-2.07224,0.0592201
2.6395,117.886,114.589,118.991,107.128,98.1104,301.098,-2.91926,-3.45903,-0.360508
2.64,118.311,115.51,117.814,nan,98.0845,301.094,-1.68146,-2.19197,-0.696613
2.64,119.333,115.421,117.267,nan,97.8354,301.155,-0.399082,-0.561955,-0.388404
2.641,119.337,115.289,115.543,105.739,97.8247,301.116,-0.0827819,-0.421827,-0.109684
2.6415,119.22,115.034,113.559,105.587,97.8493,301.007,-0.760458,-0.164633,-0.676625
2.642,118.071,114.208,113.221,104.119,97.7754,300.947,1.98553,-0.455367,-1.44318
2.642,117.428,112.694,111.463,nan,97.7409,300.948,0.838741,0.487607,-2.06538
2.643,115.893,112.695,111.373,104.02,97.73,300.993,1.99687,1.51699,-0.0223773
2.6435,114.798,111.04,109.569,nan,97.645,300.947,4.28624,1.01579,-0.622357
2.644,113.594,109.252,108.28,105.191,97.5751,300.982,3.26397,0.793907,-0.223858
2.6445,111.498,107.984,108.332,nan,97.6397,300.894,2.61835,3.09165,-1.42471
2.645,110.308,107.302,109.058,nan,97.6151,300.885,3.09876,2.03843,0.178465
2.6455,110.207,105.713,108.463,106.96,97.5319,300.924,1.32233,0.872733,0.0993
2.6455,108.337,104.859,108.483,108.174,97.5738,300.846,-0.602272,1.21142,0.16053
2.6465,107.176,105.155,108.84,108.613,97.6495,300.782,-0.713967,0.0669145,0.117786
2.647,107.01,105.371,109.067,108.836,97.4461,300.806,-1.46837,1.26208,0.71719
2.647,107.512,105.734,108.774,nan,97.5343,300.71,-0.461151,-0.656107,1.26064
2.648,108.123,106.249,108.285,109.279,97.476,300.729,-0.497015,1.37757,1.06224
2.648,108.049,106.708,107.683,108.758,97.5908,300.721,-0.730574,-0.408575,1.41729
2.649,108.771,107.2,108.042,109.189,97.6189,300.707,-2.81051,-2.51254,0.32957
2.6495,108.75,107.111,108.018,nan,97.5811,300.657,-3.07521,-1.87326,2.02686
2.65,108.181,108.258,106.302,nan,97.5831,300.696,-3.82177,-2.04508,1.25404
2.6505,108.908,108.311,105.987,109.209,97.576,300.602,-0.445861,-0.872647,1.98686
2.651,107.882,109.245,105.186,108.213,97.7763,300.586,-1.03789,-2.47915,1.3801
2.6515,108.303,108.248,104.775,109.873,97.4698,300.68,0.628228,-2.66462,0.784867
2.652,106.594,108.335,104.151,nan,97.6957,300.517,-0.595519,-0.471999,-0.960485
2.6525,106.132,108.271,105.193,111.969,97.6022,300.515,-0.6186,-2.10473,0.0161943
2.653,105.435,107.335,106.059,nan,97.821,300.565,0.0630841,-0.969475,-1.01804
2.6535,105.254,107.337,106.954,113.518,97.8197,300.54,0.562248,-1.1057,0.204202
2.654,105.578,108.585,108.14,nan,97.8712,300.564,2.05087,-2.12913,-0.760587
2.6545,105.684,109.136,109.704,114.065,97.9124,300.503,2.56121,0.413528,-0.548078
2.655,107.015,108.865,111.028,114.983,98.0536,300.479,0.970677,1.14821,-2.88737
2.6555,107.777,110.708,112.149,116.114,98.1539,300.535,1.80645,1.88798,-2.73487
2.656,109.606,112.554,113.097,115.305,98.0683,300.459,2.871,0.605397,-2.81974
2.6565,110.452,113.125,114.031,114.359,98.0315,300.381,0.151602,3.84731,-1.76033
2.657,112.482,114.865,114.676,nan,98.0878,300.471,1.2309,1.63177,-0.878254
2.6575,113.858,116.15,114.91,115.008,98.2562,300.504,0.942057,0.599421,0.0284131
2.658,114.497,116.99,114.952,112.774,98.2307,300.463,-0.418097,0.802758,-1.31233
2.6585,116.559,117.635,115.119,111.077,98.3882,300.47,0.0736018,0.883876,-0.138511
2.659,116.732,117.147,114.768,111.476,98.6232,300.337,-0.769085,-0.372705,-0.120417
2.6595,116.616,117.791,114.941,nan,98.5188,300.437,-2.77187,1.91122,-0.662163
2.66,116.33,117.85,115.037,nan,98.5753,300.458,-4.27597,1.00821,-0.560479
2.6605,116.224,117.614,114.44,110.828,98.5581,300.294,-2.75525,-0.0923446,-0.849201
2.661,115.948,117.68,115.243,111.329,98.5006,300.452,-2.00972,-0.31188,0.637615
2.661,115.927,117.389,115.923,nan,98.5912,300.348,0.123722,-1.16519,1.14798
2.662,115.233,116.485,116.812,111.593,98.598,300.266,-1.81156,-1.49763,0.976557
2.6625,115.833,115.703,117.331,110.944,98.6109,300.445,-1.26817,-3.03032,0.912724
2.663,115.874,115.082,119.388,nan,98.6593,300.368,-2.86721,-1.6937,0.664016
2.6635,117.373,115.537,118.451,nan,98.6461,300.345,-1.98,-0.861795,1.2411
2.664,117.698,116.298,119.475,109.484,98.7598,300.342,0.821252,-1.2605,0.493964
2.6645,118.871,116.155,120.132,110.218,98.6999,300.45,2.94286,-0.383649,0.530335
2.665,119.94,116.649,119.044,108.657,98.7594,300.29,1.20532,-2.22243,1.289
2.6655,119.765,117.285,119.051,108.593,98.603,300.271,2.13104,-1.52809,0.680997
2.666,120.802,116.434,118.383,107.559,98.5651,300.29,2.60176,-0.410503,1.01568
2.6665,120.168,116.27,116.924,107.145,98.6338,300.32,1.98189,0.607546,1.37848
2.667,119.962,116.584,116.195,105.625,98.772,300.225,0.957646,2.53348,1.03727
2.6675,118.602,115.332,113.917,nan,98.6291,300.381,1.74121,0.953396,0.198859
2.668,118.008,114.336,112.897,105.218,98.6432,300.204,1.55831,2.24373,-2.21361
2.6685,117.289,112.711,113.004,105.713,98.6843,300.267,0.343428,1.45682,-1.16131
2.669,115.455,110.751,111.48,nan,98.7207,300.36,-0.357792,1.2922,-1.20581
2.6695,113.621,110.263,110.914,nan,98.618,300.261,-2.22836,0.937732,-2.52605
2.67,112.412,108.288,109.709,nan,98.7452,300.242,-3.54439,1.63592,-1.56288
2.6705,110.927,107.599,110.117,nan,98.7633,300.276,-3.97672,0.64453,-0.271795
2.671,110.056,106.883,110.621,106.68,98.7244,300.4,-2.86531,1.99329,0.971955
2.6715,109.141,106.423,110.033,107.409,98.7688,300.317,-1.03353,0.512535,-0.0518415
2.672,109.922,105.689,110.222,106.84,98.6699,300.392,-1.57504,0.601505,0.467276
2.6725,109.864,106.52,110.902,nan,98.7403,300.446,-1.19946,-2.06304,-1.47787
2.673,109.465,106.177,109.817,107.278,98.6578,300.292,-0.207911,-1.02368,-0.358198
2.6735,109.113,107.281,109.83,108.319,98.8342,300.368,-1.86092,-0.809643,0.244599
2.674,109.704,107.437,108.989,107.879,98.6266,300.367,-1.27484,-0.666805,-0.512711
2.6745,110.64,108.544,107.736,108.394,98.8904,300.432,2.16825,-0.10295,-0.103836
2.675,109.009,107.877,107.284,107.453,98.6882,300.436,0.787646,-1.76871,-0.327152
2.6755,108.905,108.023,106.381,109.409,98.7503,300.481,1.65906,-1.8203,2.01902
2.676,108.246,107.792,104.531,nan,98.7857,300.305,2.4708,-1.85004,0.688532
2.6765,107.945,106.711,105.048,nan,98.915,300.481,1.80785,-2.78939,1.08222
2.677,106.154,106.934,103.808,109.447,98.9518,300.485,2.04214,-1.05679,0.964916
2.6775,105.919,106.582,103.761,108.909,98.8976,300.422,2.36781,0.266254,-0.583719
2.678,104.725,105.987,104.423,109.782,99.0002,300.457,2.17334,0.528494,0.740162
2.6785,104.443,106.154,105.256,nan,99.0389,300.511,1.57755,1.29505,0.875852
2.679,103.938,106.539,106.281,111.412,99.0982,300.508,0.971943,0.261589,0.0381598
2.6795,104.915,107.123,106.378,112.351,99.0848,300.432,-0.313954,1.1896,1.03521
2.68,105.107,108.056,108.201,112.561,99.3381,300.556,-2.67723,0.337406,1.21
2.6805,106.03,109.407,109.802,113.644,99.2513,300.554,0.246265,0.116134,1.96259
2.681,107.968,110.791,110.292,114.107,99.2878,300.574,-3.40618,0.806279,-0.216646
2.6815,109.026,111.67,111.196,115.072,99.269,300.533,-2.55625,2.32876,0.658699
2.682,111.279,113.342,112.131,nan,99.3891,300.515,-1.78505,2.63263,-0.2935
2.6825,111.768,114.492,112.978,114.162,99.3937,300.493,-1.22004,1.32145,-0.887835
2.683,112.741,115.382,113.119,nan,99.3637,300.458,-2.01568,1.50299,-1.11896
2.6835,113.61,116.134,112.956,113.654,99.5425,300.581,-2.43951,0.36796,-0.160623
2.684,115.28,116.349,112.68,113.383,99.4573,300.582,-2.37911,0.924199,-0.735275
2.6845,114.927,116.993,112.235,nan,99.5951,300.579,-1.17388,-3.44474,-1.06233
2.685,114.338,117.183,112.393,111.86,99.5344,300.497,-1.21279,0.106859,-0.753051
2.6855,114.513,116.346,112.209,112.261,99.5401,300.568,0.999766,-1.34363,-0.578298
2.686,114.045,115.96,113.878,112.046,99.6434,300.686,0.910876,-1.28373,-2.74324
2.6865,114.496,115.453,114.192,111.604,99.6751,300.605,2.37434,-1.13614,-0.282045
2.687,114.115,115.077,114.886,nan,99.7413,300.66,0.590731,-2.59994,-0.665872
2.6875,114.423,115.123,115.854,111.733,99.7312,300.653,1.0384,-2.75934,0.250945
2.688,115.42,115.795,117.209,112.128,99.5926,300.643,3.24006,-3.05616,-0.0999376
2.6885,116.605,115.419,117.356,111.742,99.7038,300.742,2.08174,-1.71245,0.286494
2.689,117.358,117.218,119.639,nan,99.6223,300.611,2.38536,-1.06469,0.462059
2.689,118.35,117.462,120.043,nan,99.7115,300.711,-0.669882,1.29031,1.69678
2.69,119.049,117.685,119.822,111.59,99.6824,300.653,1.46807,0.125372,1.31411
2.6905,118.85,117.809,120.089,111.486,99.4957,300.757,-0.972308,0.0205364,0.678177
2.691,120.373,118.552,120.663,111.815,99.5383,300.695,-2.29366,0.366492,0.218617
2.6915,120.584,117.9,119.455,nan,99.5728,300.719,-2.313,0.644225,1.76878
2.692,120.739,118.304,118.801,nan,99.5569,300.656,-2.72628,1.24455,-0.231602
2.6925,120.709,116.642,117.151,107.487,99.4982,300.793,-0.29238,0.715796,1.00904
2.693,119.4,115.753,115.616,nan,99.4874,300.822,0.0553825,1.54798,2.1285
2.6935,117.196,113.91,114.718,104.284,99.4813,300.709,-3.22852,1.63971,1.03058
2.694,116.647,113.244,114.356,105.599,99.3276,300.736,-2.99086,1.33045,1.26129
2.6945,115.216,111.598,113.296,nan,99.4361,300.791,-2.83579,1.13051,0.277294
2.695,114.389,110.32,112.48,nan,99.3364,300.793,0.200045,0.916742,1.12656
2.6955,113.018,109.73,111.356,nan,99.0161,300.777,-0.437709,-0.480264,-1.18157
2.696,111.447,107.95,112.705,nan,99.2313,300.794,2.13805,-0.0602726,-0.971034
2.6965,111.363,107.1,112.83,105.174,99.1799,300.887,2.41397,-0.0292138,-1.26835
2.697,111.36,106.878,112.493,106.433,98.9024,300.777,1.0436,-1.29636,-1.39795
2.6975,110.58,107.448,112.527,106.946,99.0859,300.8,0.868086,-0.68062,-2.02105
2.698,111.46,107.803,112.308,107.786,98.8015,300.873,3.2212,-0.937058,0.570971
2.6985,111.468,108.066,111.458,nan,98.9704,300.825,1.91402,-1.66813,-1.24053
2.699,112.028,108.635,111.468,107.134,98.8214,300.702,2.54488,-2.97901,-0.700755
2.6995,111.33,108.968,109.979,107.023,98.9095,300.877,2.33552,-2.04924,-1.77635
2.7,110.685,108.16,109.389,107.156,98.8073,300.81,1.86255,-1.34867,-1.47208
2.7005,110.211,108.639,108.319,107.803,98.8288,300.777,0.917722,-0.00327824,-0.425502
2.701,109.356,107.446,107.028,105.991,98.6928,300.934,-0.67353,1.45916,-0.286063
2.7015,108.679,106.647,105.461,105.98,98.7322,300.87,-0.677688,0.886267,-1.78467
2.702,106.71,106.651,104.606,107.967,98.6435,300.954,-2.15082,0.328885,-0.655068
2.7025,105.054,106.073,104.491,106.748,98.6931,300.869,0.0356918,-0.423536,0.137774
2.703,106.238,105.532,103.511,106.769,98.6457,300.832,-1.50746,0.0334237,0.118008
2.7035,104.722,104.646,103.726,108.38,98.6827,300.939,-2.28867,0.429614,-0.572799
2.704,104.1,105.69,104.755,108.726,98.5816,300.817,-2.87145,3.93497,-0.722043
2.7045,105.184,105.753,105.053,nan,98.5275,300.889,-3.30542,1.66356,0.589639
